year,doy,hourmin,temperature,humidity,pressure,wind,firecount
2013,196,500,291.51,82.0,1012.0,0.0,F
2013,196,600,291.11,88.0,1013.0,1.0,F
2013,196,700,291.12,87.0,1012.0,1.0,F
2013,196,800,291.25,87.0,1011.0,1.0,F
2013,196,900,291.28,88.0,1011.0,1.0,T
2013,196,1000,291.37,92.0,1012.0,1.0,F
2013,196,1100,291.06,89.0,1011.0,0.0,F
2013,196,1200,291.08,90.0,1011.0,0.0,F
2013,196,1300,292.270666667,81.0,1015.0,1.0,T
2013,196,1400,293.46133333299997,72.0,1019.0,1.0,F
2013,196,1500,295.706,75.0,1017.0,1.0,F
2013,196,1600,296.545333333,63.0,1023.0,1.0,F
2013,196,1700,298.438666667,62.0,1023.0,1.0,F
2013,196,1800,296.881,55.0,1018.0,2.0,F
2013,196,1900,299.924666667,56.0,1020.0,2.0,F
2013,196,2000,299.517333333,51.0,1016.0,3.0,F
2013,196,2100,299.11,47.0,1013.0,4.0,F
2013,196,2200,300.03,53.0,1013.0,5.0,F
2013,196,2300,299.48,47.0,1010.0,2.0,F
2013,197,0,299.37,47.0,1010.0,1.0,T
2013,197,100,298.65,47.0,1009.0,0.0,F
2013,197,200,297.13,55.0,1009.0,1.0,F
2013,197,300,295.26,65.0,1009.0,1.0,F
2013,197,400,293.39,75.0,1010.0,1.0,F
2013,197,500,292.24,88.0,1012.0,2.0,F
2013,197,600,291.88,83.0,1010.0,0.0,F
2013,197,700,291.41,72.0,1011.0,0.0,F
2013,197,800,291.4,87.0,1010.0,1.0,F
2013,197,900,291.04,89.0,1010.0,1.0,F
2013,197,1000,291.58,82.0,1012.0,1.0,F
2013,197,1100,290.31,81.0,1010.0,0.0,F
2013,197,1200,290.43,88.0,1011.0,0.0,F
2013,197,1300,289.86,93.0,1011.0,1.0,T
2013,197,1400,291.49,88.0,1011.0,1.0,T
2013,197,1500,293.27,64.0,1010.0,0.0,T
2013,197,1600,297.26,69.0,1012.0,2.0,F
2013,197,1700,297.985,60.0,1011.0,1.0,F
2013,197,1800,298.71,52.0,1010.0,1.0,F
2013,197,1900,300.332,62.0,975.0,1.0,F
2013,197,2000,300.02,44.0,1012.0,5.0,F
2013,197,2100,299.57,47.0,1012.0,5.0,F
2013,197,2200,299.45,39.0,1009.0,3.0,F
2013,197,2300,298.77,37.0,1009.0,2.0,F
2013,198,0,297.73,40.0,1009.0,3.0,F
2013,198,100,297.51,44.0,1009.0,2.0,F
2013,198,200,296.92,44.0,1009.0,1.0,F
2013,198,300,294.94,59.0,1010.0,1.0,F
2013,198,400,293.08,82.0,1010.0,0.0,F
2013,198,500,292.37,86.0,1010.0,0.0,F
2013,198,600,292.21,86.0,1010.0,0.0,F
2013,198,700,291.84,87.0,1010.0,0.0,F
2013,198,800,291.49,88.0,1010.0,0.0,F
2013,198,900,291.33,88.0,1012.0,0.0,F
2013,198,1000,291.07,88.0,1012.0,0.0,F
2013,198,1100,290.56,93.0,1010.0,0.0,F
2013,198,1200,290.46,93.0,1010.0,0.0,F
2013,198,1300,290.37,86.0,1011.0,0.0,T
2013,198,1400,290.8,77.0,1012.0,1.0,T
2013,198,1500,292.15,82.0,1013.0,1.0,F
2013,198,1600,294.73,73.0,1014.0,4.0,F
2013,198,1700,297.03,66.0,1012.0,1.0,F
2013,198,1800,297.98,55.0,1012.0,1.0,F
2013,198,1900,299.0,32.0,1012.0,2.0,F
2013,198,2000,298.85,48.0,1012.0,1.0,F
2013,198,2100,298.88,63.0,1012.0,2.0,F
2013,198,2200,298.11,47.0,1012.0,1.0,F
2013,198,2300,296.26,"",1012.0,1.0,F
2013,199,0,296.74,30.0,1012.0,1.0,F
2013,199,100,297.22,60.0,1012.0,1.0,F
2013,199,200,295.28,63.0,1013.0,1.0,F
2013,199,300,293.02,63.0,1013.0,1.0,F
2013,199,400,291.8,63.0,1014.0,1.0,F
2013,199,500,290.84,87.0,1014.0,1.0,F
2013,199,600,290.18,87.0,1015.0,1.0,F
2013,199,700,289.52,87.0,1015.0,1.0,F
2013,199,800,289.09,89.0,1014.0,1.0,F
2013,199,900,289.08,82.0,1016.0,1.0,F
2013,199,1000,288.99,93.0,1014.0,1.0,F
2013,199,1100,288.67,87.0,1016.0,1.0,F
2013,199,1200,288.72,93.0,1014.0,1.0,F
2013,199,1300,288.46,93.0,1014.0,1.0,F
2013,199,1400,289.05,89.0,1015.0,1.0,F
2013,199,1500,292.26,77.0,1017.0,2.0,F
2013,199,1600,294.03,60.0,1017.0,1.0,F
2013,199,1700,296.44,85.0,1015.0,1.0,F
2013,199,1800,298.205,62.0,1014.0,2.0,F
2013,199,1900,299.97,40.0,1014.0,2.0,F
2013,199,2000,299.63,40.0,1014.0,4.0,F
2013,199,2100,299.42,39.0,1014.0,2.0,F
2013,199,2200,299.37,37.0,1014.0,2.0,F
2013,199,2300,299.42,74.0,1014.0,2.0,F
2013,200,0,298.63,74.0,1014.0,2.0,F
2013,200,100,297.41,74.0,1014.0,2.0,F
2013,200,200,295.88,76.0,1014.0,1.0,F
2013,200,300,294.41,76.0,1015.0,1.0,F
2013,200,400,292.91,76.0,1015.0,1.0,F
2013,200,500,292.24,95.0,1015.0,1.0,F
2013,200,600,291.63,95.0,1015.0,0.0,F
2013,200,700,291.43,95.0,1014.0,1.0,F
2013,200,800,292.13,73.0,1015.0,2.0,F
2013,200,900,291.06,100.0,1014.0,1.0,F
2013,200,1000,290.445,94.0,1013.0,1.0,F
2013,200,1100,289.83,89.0,1013.0,1.0,F
2013,200,1200,290.06,94.0,1013.0,1.0,F
2013,200,1300,290.19,95.0,1014.0,1.0,F
2013,200,1400,290.37,90.0,1014.0,1.0,F
2013,200,1500,291.76,77.0,1017.0,1.0,T
2013,200,1600,293.03,83.0,1014.0,1.0,F
2013,200,1700,295.56,65.0,1014.0,0.0,F
2013,200,1800,297.36,53.0,1013.0,1.0,T
2013,200,1900,298.56,46.0,1013.0,1.0,F
2013,200,2000,298.27,56.0,1015.0,5.0,F
2013,200,2100,297.97,84.0,1013.0,1.0,F
2013,200,2200,297.49,56.0,1014.0,5.0,F
2013,200,2300,297.51,30.0,1011.0,1.0,F
2013,201,0,296.86,"",1011.0,1.0,F
2013,201,100,295.77,"",1011.0,0.0,F
2013,201,200,294.66,77.0,1011.0,1.0,F
2013,201,300,293.0,77.0,1011.0,1.0,F
2013,201,400,291.91,77.0,1012.0,1.0,F
2013,201,500,291.68,93.0,1014.0,1.0,F
2013,201,600,290.87,93.0,1012.0,1.0,F
2013,201,700,290.93,93.0,1012.0,1.0,F
2013,201,800,290.45,100.0,1012.0,1.0,F
2013,201,900,290.27,100.0,1011.0,1.0,F
2013,201,1000,290.11,100.0,1010.0,1.0,F
2013,201,1100,290.15,100.0,1010.0,1.0,F
2013,201,1200,290.03,100.0,1010.0,1.0,T
2013,201,1300,289.76,100.0,1011.0,1.0,F
2013,201,1400,289.92,92.0,1011.0,1.0,F
2013,201,1500,290.99,93.0,1011.0,1.0,F
2013,201,1600,293.01,84.0,1012.0,1.0,F
2013,201,1700,294.5,68.0,1011.0,1.0,F
2013,201,1800,295.32,65.0,1011.0,0.0,F
2013,201,1900,294.8,72.0,1013.0,5.0,T
2013,201,2000,294.4,68.0,1014.0,3.0,F
2013,201,2100,295.42,64.0,1014.0,3.0,F
2013,201,2200,296.05,68.0,1013.0,3.0,F
2013,201,2300,296.37,61.0,1010.0,1.0,F
2013,202,0,295.25,64.0,1013.0,4.0,F
2013,202,100,293.94,65.0,1009.0,1.0,F
2013,202,200,292.4,72.0,1009.0,1.0,F
2013,202,300,290.86,79.0,1010.0,1.0,F
2013,202,400,290.08,83.0,1011.0,0.0,T
2013,202,500,289.77,87.0,1011.0,1.0,F
2013,202,600,289.67,90.0,1011.0,1.0,F
2013,202,700,289.48,92.0,1011.0,1.0,F
2013,202,800,289.5,94.0,1010.0,0.0,F
2013,202,900,289.19,95.0,1010.0,0.0,F
2013,202,1000,288.92,96.0,1010.0,0.0,F
2013,202,1100,289.05,96.0,1010.0,1.0,F
2013,202,1200,288.76,97.0,1009.0,1.0,F
2013,202,1300,289.38,72.0,1011.0,3.0,F
2013,202,1400,289.02,97.0,1010.0,1.0,F
2013,202,1500,289.57,97.0,1011.0,1.0,F
2013,202,1600,290.4,77.0,1013.0,1.0,F
2013,202,1700,291.62,93.0,1010.0,1.0,F
2013,202,1800,293.13,85.0,1011.0,1.0,F
2013,202,1900,293.82,72.0,1010.0,0.0,F
2013,202,2000,294.65,69.0,1010.0,0.0,F
2013,202,2100,293.65,71.0,1010.0,1.0,F
2013,202,2200,294.44,69.0,1009.0,0.0,F
2013,202,2300,294.91,64.0,1009.0,1.0,F
2013,203,0,295.03,64.0,1011.0,4.0,F
2013,203,100,294.66,65.0,1008.0,1.0,F
2013,203,200,292.53,79.0,1008.0,2.0,F
2013,203,300,291.17,77.0,1011.0,3.0,F
2013,203,400,290.93,87.0,1009.0,1.0,F
2013,203,500,290.65,93.0,1010.0,1.0,F
2013,203,600,290.51,94.0,1010.0,1.0,F
2013,203,700,290.3,90.0,1010.0,1.0,F
2013,203,800,290.32,90.0,1009.0,1.0,F
2013,203,900,289.92,91.0,1009.0,1.0,F
2013,203,1000,290.09,91.0,1008.0,1.0,F
2013,203,1100,290.02,93.0,1009.0,1.0,F
2013,203,1200,289.88,93.0,1009.0,1.0,F
2013,203,1300,289.97,95.0,1009.0,1.0,F
2013,203,1400,290.19,94.0,1008.0,1.0,F
2013,203,1500,290.68,90.0,1010.0,2.0,F
2013,203,1600,290.64,89.0,1010.0,1.0,F
2013,203,1700,292.29,84.0,1010.0,0.0,F
2013,203,1800,294.22,76.0,1011.0,0.0,F
2013,203,1900,295.39,73.0,1011.0,1.0,T
2013,203,2000,295.02,72.0,1011.0,0.0,F
2013,203,2100,293.85,68.0,1013.0,3.0,F
2013,203,2200,294.32,72.0,1011.0,0.0,F
2013,203,2300,293.76,77.0,1011.0,3.0,F
2013,204,0,292.59,81.0,1022.0,3.0,F
2013,204,100,292.87,68.0,1012.0,2.0,F
2013,204,200,291.24,91.0,1025.0,1.0,F
2013,204,300,290.953333333,92.0,1020.0,1.0,F
2013,204,400,292.631,82.0,1019.0,1.0,F
2013,204,500,290.38,96.0,1012.0,1.0,F
2013,204,600,290.57,97.0,1012.0,1.0,F
2013,204,700,290.55,97.0,1012.0,1.0,F
2013,204,800,290.64,95.0,1012.0,1.0,F
2013,204,900,290.23,94.0,1012.0,1.0,F
2013,204,1000,290.23,95.0,1012.0,1.0,F
2013,204,1100,290.33,82.0,1014.0,1.0,F
2013,204,1200,290.27,88.0,1013.0,1.0,F
2013,204,1300,290.45,97.0,1012.0,1.0,F
2013,204,1400,290.69,82.0,1014.0,1.0,T
2013,204,1500,292.5,97.0,1013.0,0.0,F
2013,204,1600,294.67,60.0,1016.0,1.0,F
2013,204,1700,297.23,63.0,1013.0,1.0,F
2013,204,1800,298.72,54.0,1013.0,0.0,F
2013,204,1900,298.22,53.0,1013.0,2.0,F
2013,204,2000,297.52,60.0,1014.0,2.0,T
2013,204,2100,297.95,57.0,1013.0,2.0,F
2013,204,2200,298.38,54.0,1013.0,2.0,F
2013,204,2300,297.13,57.0,1013.0,1.0,F
2013,205,0,296.77,59.0,1013.0,2.0,F
2013,205,100,295.23,64.0,1012.0,1.0,F
2013,205,200,294.15,69.0,1013.0,1.0,F
2013,205,300,292.66,81.0,1014.0,0.0,F
2013,205,400,292.14,80.0,1014.0,1.0,F
2013,205,500,291.58,83.0,1014.0,1.0,F
2013,205,600,291.39,84.0,1014.0,1.0,F
2013,205,700,290.69,87.0,1013.0,1.0,F
2013,205,800,291.01,82.0,1014.0,1.0,F
2013,205,900,291.33,77.0,1015.0,1.0,F
2013,205,1000,291.245,85.0,1015.0,1.0,F
2013,205,1100,291.16,93.0,1016.0,1.0,F
2013,205,1200,291.365,92.0,1015.0,1.0,F
2013,205,1300,291.57,92.0,1014.0,1.0,F
2013,205,1400,292.095,91.0,1014.0,1.0,F
2013,205,1500,292.62,91.0,1015.0,1.0,F
2013,205,1600,294.31,82.0,1017.0,1.0,T
2013,205,1700,297.0,59.0,1015.0,2.0,F
2013,205,1800,297.185,59.0,1016.0,1.0,F
2013,205,1900,297.37,60.0,1017.0,1.0,F
2013,205,2000,297.99,56.0,1014.0,1.0,F
2013,205,2100,298.15,56.0,1014.0,2.0,F
2013,205,2200,297.82,57.0,1013.0,2.0,F
2013,205,2300,296.43,73.0,1015.0,5.0,F
2013,206,0,295.52,60.0,1013.0,1.0,F
2013,206,100,295.41,65.0,1012.0,2.0,F
2013,206,200,294.26,69.0,1012.0,1.0,F
2013,206,300,293.09,76.0,1013.0,1.0,F
2013,206,400,292.52,73.0,1015.0,3.0,F
2013,206,500,292.23,85.0,1014.0,1.0,F
2013,206,600,291.35,87.0,1014.0,0.0,F
2013,206,700,291.19,88.0,1014.0,0.0,F
2013,206,800,291.17,89.0,1014.0,0.0,T
2013,206,900,290.88,91.0,1014.0,0.0,F
2013,206,1000,291.32,91.0,1013.0,0.0,F
2013,206,1100,291.13,77.0,1015.0,2.0,F
2013,206,1200,290.82,90.0,1013.0,1.0,F
2013,206,1300,290.42,90.0,1013.0,0.0,F
2013,206,1400,290.93,90.0,1013.0,1.0,F
2013,206,1500,292.35,72.0,1015.0,1.0,T
2013,206,1600,293.76,77.0,1015.0,6.0,T
2013,206,1700,294.65,69.0,1013.0,1.0,F
2013,206,1800,295.61,65.0,1013.0,1.0,F
2013,206,1900,296.19,64.0,1013.0,0.0,F
2013,206,2000,296.73,57.0,1012.0,1.0,F
2013,206,2100,296.94,58.0,1012.0,2.0,F
2013,206,2200,296.75,59.0,1012.0,2.0,F
2013,206,2300,296.03,60.0,1011.0,2.0,F
2013,207,0,295.08,62.0,1011.0,1.0,F
2013,207,100,294.42,65.0,1011.0,1.0,F
2013,207,200,293.47,71.0,1012.0,1.0,F
2013,207,300,292.36,82.0,1014.0,4.0,F
2013,207,400,291.49,86.0,1012.0,2.0,F
2013,207,500,291.1,88.0,1015.0,2.0,F
2013,207,600,290.76,93.0,1015.0,2.0,F
2013,207,700,290.63,91.0,1013.0,1.0,F
2013,207,800,290.72,92.0,1012.0,1.0,T
2013,207,900,290.51,93.0,1012.0,1.0,F
2013,207,1000,290.09,93.0,1012.0,1.0,F
2013,207,1100,290.08,92.0,1012.0,1.0,F
2013,207,1200,289.65,93.0,1012.0,1.0,F
2013,207,1300,289.55,92.0,1013.0,1.0,F
2013,207,1400,290.07,82.0,1016.0,1.0,F
2013,207,1500,290.61,90.0,1013.0,1.0,F
2013,207,1600,293.633333333,76.0,1024.0,1.0,F
2013,207,1700,294.641666667,70.0,1019.0,0.0,F
2013,207,1800,295.65,65.0,1014.0,0.0,F
2013,207,1900,296.85,60.0,1016.0,3.0,F
2013,207,2000,297.13,53.0,1014.0,1.0,F
2013,207,2100,297.49,50.0,1013.0,1.0,F
2013,207,2200,297.78,53.0,1016.0,3.0,F
2013,207,2300,296.3,60.0,1016.0,7.0,F
2013,208,0,295.64,60.0,1016.0,5.0,F
2013,208,100,295.4,58.0,1013.0,1.0,F
2013,208,200,293.71,86.0,1014.0,2.0,F
2013,208,300,292.5,77.0,1016.0,2.0,F
2013,208,400,291.82,81.0,1014.0,0.0,F
2013,208,500,291.46,82.0,1017.0,1.0,F
2013,208,600,291.03,86.0,1015.0,1.0,F
2013,208,700,291.05,87.0,1015.0,1.0,F
2013,208,800,291.16,82.0,1017.0,1.0,F
2013,208,900,291.15,88.0,1015.0,1.0,F
2013,208,1000,290.87,88.0,1015.0,1.0,F
2013,208,1100,290.83,88.0,1015.0,1.0,F
2013,208,1200,290.98,82.0,1017.0,2.0,F
2013,208,1300,291.33,88.0,1017.0,2.0,F
2013,208,1400,290.96,92.0,1016.0,0.0,F
2013,208,1500,291.59,82.0,1018.0,1.0,F
2013,208,1600,292.67,77.0,1019.0,1.0,F
2013,208,1700,294.17,77.0,1019.0,1.0,F
2013,208,1800,296.44,61.0,1016.0,1.0,F
2013,208,1900,295.93,60.0,1019.0,5.0,F
2013,208,2000,296.27,64.0,1018.0,5.0,F
2013,208,2100,296.55,64.0,1018.0,4.0,F
2013,208,2200,297.19,58.0,1015.0,0.0,F
2013,208,2300,296.81,61.0,1014.0,1.0,F
2013,209,0,295.63,69.0,1016.0,4.0,F
2013,209,100,294.75,66.0,1015.0,1.0,F
2013,209,200,294.23,70.0,1015.0,1.0,F
2013,209,300,293.58,77.0,1014.0,0.0,F
2013,209,400,293.17,82.0,1015.0,1.0,F
2013,209,500,292.72,80.0,1015.0,1.0,F
2013,209,600,291.86,89.0,1015.0,1.0,F
2013,209,700,291.28,89.0,1015.0,1.0,F
2013,209,800,290.93,92.0,1015.0,1.0,F
2013,209,900,290.8,92.0,1015.0,1.0,T
2013,209,1000,291.13,77.0,1017.0,1.0,F
2013,209,1100,290.67,93.0,1015.0,1.0,F
2013,209,1200,290.57,92.0,1015.0,1.0,T
2013,209,1300,290.45,92.0,1015.0,1.0,F
2013,209,1400,290.46,93.0,1015.0,0.0,F
2013,209,1500,291.16,92.0,1015.0,0.0,T
2013,209,1600,292.41,93.0,1016.0,2.0,F
2013,209,1700,294.17,82.0,1017.0,2.0,F
2013,209,1800,294.25,73.0,1016.0,3.0,F
2013,209,1900,295.02,77.0,1016.0,4.0,F
2013,209,2000,295.36,62.0,1013.0,1.0,F
2013,209,2100,295.68,64.0,1013.0,1.0,F
2013,209,2200,296.01,64.0,1015.0,4.0,F
2013,209,2300,296.47,84.0,1012.0,2.0,F
2013,210,0,295.3,59.0,1011.0,1.0,F
2013,210,100,293.78,68.0,1014.0,4.0,F
2013,210,200,292.82,69.0,1011.0,1.0,F
2013,210,300,291.68,77.0,1011.0,0.0,F
2013,210,400,290.29,85.0,1012.0,1.0,F
2013,210,500,290.07,96.0,1012.0,1.0,F
2013,210,600,289.52,96.0,1012.0,1.0,F
2013,210,700,289.14,92.0,1012.0,1.0,F
2013,210,800,289.14,92.0,1012.0,1.0,F
2013,210,900,289.44,82.0,1014.0,2.0,F
2013,210,1000,288.89,100.0,1011.0,1.0,F
2013,210,1100,288.75,92.0,1011.0,1.0,F
2013,210,1200,288.57,92.0,1011.0,1.0,F
2013,210,1300,288.73,92.0,1011.0,1.0,F
2013,210,1400,289.17,87.0,1014.0,2.0,F
2013,210,1500,290.1,85.0,1012.0,0.0,F
2013,210,1600,291.3,78.0,1013.0,1.0,T
2013,210,1700,292.5,72.0,1014.0,2.0,F
2013,210,1800,294.3,72.0,1014.0,1.0,F
2013,210,1900,296.11,64.0,1014.0,5.0,F
2013,210,2000,297.02,56.0,1013.0,4.0,F
2013,210,2100,296.47,50.0,1011.0,3.0,F
2013,210,2200,296.03,60.0,1014.0,5.0,F
2013,210,2300,295.0,60.0,1014.0,5.0,F
2013,211,0,294.87,59.0,1011.0,1.0,F
2013,211,100,293.41,63.0,1011.0,0.0,F
2013,211,200,292.21,72.0,1013.0,3.0,F
2013,211,300,290.86,79.0,1011.0,0.0,F
2013,211,400,289.12,87.0,1012.0,0.0,F
2013,211,500,289.125,87.0,1012.0,0.0,F
2013,211,600,289.13,88.0,1012.0,1.0,F
2013,211,700,288.53,93.0,1014.0,1.0,F
2013,211,800,289.09,72.0,1014.0,1.0,F
2013,211,900,288.62,89.0,1012.0,1.0,F
2013,211,1000,288.38,100.0,1012.0,1.0,F
2013,211,1100,288.51,99.0,1012.0,1.0,F
2013,211,1200,288.38,90.0,1012.0,0.0,F
2013,211,1300,288.48,99.0,1013.0,1.0,F
2013,211,1400,289.11,93.0,1013.0,1.0,F
2013,211,1500,289.06,93.0,1014.0,1.0,F
2013,211,1600,290.3,93.0,1014.0,1.0,F
2013,211,1700,292.52,63.0,1017.0,1.0,F
2013,211,1800,295.06,59.0,1014.0,0.0,F
2013,211,1900,295.525,56.0,1014.0,1.0,F
2013,211,2000,295.99,53.0,1014.0,1.0,F
2013,211,2100,296.0,53.0,1014.0,2.0,F
2013,211,2200,296.18,53.0,1014.0,2.0,T
2013,211,2300,295.72,53.0,1013.0,1.0,F
2013,212,0,295.46,56.0,1013.0,1.0,F
2013,212,100,294.37,57.0,1013.0,1.0,F
2013,212,200,292.73,63.0,1014.0,1.0,F
2013,212,300,290.86,73.0,1014.0,1.0,F
2013,212,400,289.94,80.0,1015.0,0.0,F
2013,212,500,289.28,93.0,1016.0,1.0,F
2013,212,600,289.58,93.0,1016.0,1.0,F
2013,212,700,289.06,87.0,1016.0,1.0,F
2013,212,800,288.976,91.0,1023.0,1.0,F
2013,212,900,287.9,87.0,1018.0,1.0,F
2013,212,1000,287.87,99.0,1016.0,1.0,F
2013,212,1100,288.12,99.0,1017.0,1.0,F
2013,212,1200,287.82,99.0,1017.0,1.0,F
2013,212,1300,288.09,99.0,1018.0,1.0,F
2013,212,1400,288.78,92.0,1018.0,1.0,F
2013,212,1500,290.02,77.0,1020.0,1.0,F
2013,212,1600,292.0,72.0,1020.0,1.0,F
2013,212,1700,293.94,88.0,1018.0,1.0,F
2013,212,1800,295.02,56.0,1020.0,3.0,F
2013,212,1900,295.98,53.0,1020.0,5.0,F
2013,212,2000,296.61,84.0,1017.0,2.0,F
2013,212,2100,296.32,56.0,1017.0,1.0,F
2013,212,2200,296.12,55.0,1017.0,1.0,F
2013,212,2300,295.91,78.0,1017.0,1.0,F
2013,213,0,295.5,78.0,1016.0,2.0,F
2013,213,100,293.86,65.0,1016.0,3.0,F
2013,213,200,292.35,67.0,1016.0,1.0,F
2013,213,300,290.96,79.0,1017.0,0.0,F
2013,213,400,290.55,72.0,1019.0,3.0,F
2013,213,500,289.74,85.0,1018.0,1.0,F
2013,213,600,289.74,88.0,1018.0,1.0,F
2013,213,700,289.64,88.0,1018.0,1.0,F
2013,213,800,289.63,89.0,1017.0,1.0,F
2013,213,900,288.58,89.0,1017.0,1.0,F
2013,213,1000,288.4,89.0,1017.0,1.0,F
2013,213,1100,289.06,77.0,1019.0,1.0,F
2013,213,1200,289.2,88.0,1017.0,1.0,F
2013,213,1300,288.83,99.0,1018.0,1.0,F
2013,213,1400,288.75,92.0,1017.0,1.0,F
2013,213,1500,289.83,77.0,1020.0,1.0,F
2013,213,1600,290.02,72.0,1020.0,1.0,F
2013,213,1700,291.62,68.0,1020.0,2.0,F
2013,213,1800,293.24,92.0,1018.0,1.0,T
2013,213,1900,294.47,92.0,1017.0,1.0,F
2013,213,2000,294.85,89.0,1017.0,1.0,F
2013,213,2100,294.84,89.0,1016.0,1.0,F
2013,213,2200,294.24,67.0,1016.0,3.0,F
2013,213,2300,294.505,58.0,1016.0,3.0,F
2013,214,0,294.77,49.0,1017.0,4.0,F
2013,214,100,292.92,60.0,1017.0,3.0,F
2013,214,200,291.07,72.0,1017.0,2.0,F
2013,214,300,289.885,76.0,1016.0,1.0,F
2013,214,400,288.7,81.0,1015.0,0.0,F
2013,214,500,288.93,72.0,1017.0,3.0,F
2013,214,600,288.96,63.0,1017.0,2.0,F
2013,214,700,289.25,60.0,1017.0,2.0,F
2013,214,800,289.0,83.0,1015.0,1.0,F
2013,214,900,288.23,84.0,1014.0,0.0,F
2013,214,1000,288.4,84.0,1014.0,1.0,F
2013,214,1100,288.4,83.0,1014.0,1.0,T
2013,214,1200,288.23,84.0,1014.0,0.0,F
2013,214,1300,288.23,84.0,1015.0,1.0,F
2013,214,1400,288.4,82.0,1015.0,0.0,F
2013,214,1500,289.13,79.0,1015.0,1.0,F
2013,214,1600,290.55,75.0,1015.0,0.0,F
2013,214,1700,292.6,59.0,1018.0,2.0,T
2013,214,1800,294.08,56.0,1017.0,3.0,F
2013,214,1900,295.57,53.0,1014.0,0.0,F
2013,214,2000,296.46,53.0,1014.0,2.0,F
2013,214,2100,297.08,86.0,1014.0,1.0,F
2013,214,2200,296.63,46.0,1016.0,6.0,F
2013,214,2300,296.3,80.0,1013.0,2.0,F
2013,215,0,295.66,49.0,1015.0,5.0,F
2013,215,100,294.09,80.0,1012.0,2.0,F
2013,215,200,293.23,83.0,1012.0,0.0,F
2013,215,300,292.1,78.0,1012.0,1.0,F
2013,215,400,289.77,85.0,1012.0,0.0,F
2013,215,500,289.37,100.0,1013.0,1.0,F
2013,215,600,289.41,90.0,1013.0,1.0,F
2013,215,700,289.38,89.0,1013.0,1.0,F
2013,215,800,288.96,88.0,1013.0,1.0,F
2013,215,900,289.49,88.0,1013.0,0.0,F
2013,215,1000,289.29,100.0,1012.0,0.0,F
2013,215,1100,286.2105,94.0,1019.0,0.0,T
2013,215,1200,288.91,84.0,1012.0,0.0,F
2013,215,1300,288.75,85.0,1012.0,0.0,T
2013,215,1400,289.305,83.0,1012.0,1.0,F
2013,215,1500,289.86,81.0,1013.0,1.0,F
2013,215,1600,291.99,63.0,1016.0,2.0,F
2013,215,1700,294.75,56.0,1015.0,2.0,F
2013,215,1800,296.91,55.0,1013.0,1.0,F
2013,215,1900,298.36,49.0,1015.0,3.0,F
2013,215,2000,297.15,54.0,1012.0,2.0,F
2013,215,2100,297.19,55.0,1012.0,1.0,F
2013,215,2200,297.02,55.0,1012.0,1.0,F
2013,215,2300,296.74,55.0,1012.0,1.0,F
2013,216,0,295.34,83.0,1012.0,1.0,F
2013,216,100,294.52,83.0,1012.0,2.0,F
2013,216,200,293.36,86.0,1012.0,1.0,F
2013,216,300,290.72,77.0,1012.0,0.0,F
2013,216,400,289.54,84.0,1013.0,1.0,F
2013,216,500,289.7,72.0,1016.0,2.0,F
2013,216,600,289.34,87.0,1014.0,1.0,F
2013,216,700,289.34,86.0,1014.0,1.0,F
2013,216,800,289.29,87.0,1013.0,0.0,F
2013,216,900,289.22,86.0,1013.0,0.0,F
2013,216,1000,288.93,87.0,1013.0,0.0,F
2013,216,1100,288.93,88.0,1013.0,0.0,F
2013,216,1200,288.68,89.0,1013.0,1.0,F
2013,216,1300,288.96,90.0,1013.0,1.0,F
2013,216,1400,288.83,91.0,1014.0,1.0,F
2013,216,1500,289.42,87.0,1014.0,1.0,F
2013,216,1600,291.04,82.0,1014.0,1.0,F
2013,216,1700,293.22,60.0,1017.0,2.0,F
2013,216,1800,294.73,60.0,1016.0,3.0,F
2013,216,1900,296.29,54.0,1013.0,1.0,F
2013,216,2000,296.43,56.0,1013.0,2.0,T
2013,216,2100,296.45,56.0,1014.0,1.0,F
2013,216,2200,296.84,50.0,1013.0,1.0,F
2013,216,2300,295.88,52.0,1013.0,1.0,F
2013,217,0,294.97,54.0,1012.0,1.0,F
2013,217,100,293.9,60.0,1012.0,0.0,F
2013,217,200,292.08,69.0,1013.0,1.0,F
2013,217,300,290.42,78.0,1013.0,1.0,F
2013,217,400,289.21,82.0,1015.0,1.0,F
2013,217,500,288.92,91.0,1014.0,1.0,F
2013,217,600,288.63,100.0,1014.0,1.0,F
2013,217,700,288.0,100.0,1014.0,1.0,F
2013,217,800,288.83,72.0,1015.0,1.0,F
2013,217,900,288.49,82.0,1016.0,2.0,F
2013,217,1000,288.68,93.0,1014.0,1.0,T
2013,217,1100,288.39,94.0,1013.0,1.0,F
2013,217,1200,288.12,94.0,1013.0,1.0,F
2013,217,1300,288.0,95.0,1014.0,1.0,F
2013,217,1400,288.25,95.0,1014.0,0.0,F
2013,217,1500,289.32,93.0,1015.0,0.0,F
2013,217,1600,290.19,77.0,1017.0,2.0,F
2013,217,1700,291.61,79.0,1015.0,1.0,F
2013,217,1800,293.62,68.0,1017.0,1.0,F
2013,217,1900,295.12,72.0,1017.0,4.0,F
2013,217,2000,295.65,86.0,1014.0,2.0,F
2013,217,2100,296.01,86.0,1014.0,1.0,F
2013,217,2200,295.96,53.0,1016.0,3.0,F
2013,217,2300,295.39,82.0,1013.0,1.0,F
2013,218,0,294.69,82.0,1013.0,2.0,F
