,year,doy,hourmin,temperature,humidity,wind,pressure
118,2012,280,1000,288.99,88.0,0.0,1018.0
119,2012,280,1100,288.99,88.0,0.0,1017.0
120,2012,280,1200,288.99,94.0,0.0,1017.0
121,2012,280,1300,289.17,77.0,1.0,1017.0
122,2012,280,1400,289.3,94.0,0.0,1018.0
123,2012,280,1500,290.06,82.0,0.0,1018.0
124,2012,280,1600,290.96,72.0,0.0,1018.0
125,2012,280,1700,292.28,72.0,1.0,1018.0
126,2012,280,1800,294.72,64.0,0.0,1017.0
127,2012,280,1900,296.06,56.0,1.0,1017.0
128,2012,280,2000,296.93,50.0,0.0,1016.0
129,2012,280,2100,297.14,57.0,2.0,1015.0
130,2012,280,2200,297.31,56.0,0.0,1015.0
131,2012,280,2300,297.27,56.0,0.0,1014.0
132,2012,281,0,296.53,56.0,1.0,1014.0
133,2012,281,100,295.2,64.0,0.0,1014.0
134,2012,281,200,293.86,68.0,0.0,1014.0
135,2012,281,300,293.28,77.0,0.0,1014.0
136,2012,281,400,292.36,82.0,0.0,1014.0
137,2012,281,500,291.6,82.0,0.0,1015.0
138,2012,281,600,290.98,88.0,1.0,
139,2012,281,700,290.36,94.0,2.0,
140,2012,281,800,289.74,100.0,3.0,
141,2012,281,900,289.67,82.0,0.0,1015.0
142,2012,281,1000,289.28,82.0,0.0,1014.0
143,2012,281,1100,288.95,93.0,0.0,1014.0
144,2012,281,1200,289.06,88.0,0.0,1014.0
145,2012,281,1300,288.67,82.0,0.0,1014.0
146,2012,281,1400,288.92,88.0,0.0,1014.0
147,2012,281,1500,289.88,77.0,0.0,1015.0
148,2012,281,1600,291.75,82.0,0.0,1015.0
149,2012,281,1700,294.55,68.0,0.0,1015.0
150,2012,281,1800,296.13,64.0,0.0,1014.0
151,2012,281,1900,297.4,53.0,0.0,1014.0
152,2012,281,2000,298.21,50.0,0.0,1013.0
153,2012,281,2100,298.01,56.0,2.0,1012.0
154,2012,281,2200,297.94,57.0,1.0,1012.0
155,2012,281,2300,297.96,57.0,0.0,1012.0
156,2012,282,0,297.06,56.0,0.0,1012.0
157,2012,282,100,296.45,68.0,2.0,1012.0
158,2012,282,200,295.11,68.0,0.0,1012.0
159,2012,282,300,294.27,73.0,0.0,1012.0
160,2012,282,400,293.73,73.0,0.0,1012.0
161,2012,282,500,292.96,73.0,0.0,1013.0
162,2012,282,600,292.81,73.0,0.0,1013.0
163,2012,282,700,292.29,77.0,0.0,1013.0
164,2012,282,800,292.1,77.0,0.0,1013.0
165,2012,282,900,291.55,82.0,0.0,1013.0
166,2012,282,1000,291.16,88.0,1.0,1012.0
167,2012,282,1100,290.93,88.0,0.0,1012.0
168,2012,282,1200,290.14,88.0,0.0,1012.0
169,2012,282,1300,290.1,88.0,0.0,1012.0
170,2012,282,1400,290.27,88.0,0.0,1013.0
171,2012,282,1500,290.83,88.0,0.0,1013.0
172,2012,282,1600,293.54,77.0,0.0,1014.0
173,2012,282,1700,294.48,73.0,1.0,1014.0
174,2012,282,1800,296.44,64.0,0.0,1013.0
175,2012,282,1900,296.83,61.0,1.0,1013.0
176,2012,282,2000,297.66,60.0,2.0,1012.0
177,2012,282,2100,297.68,54.0,0.0,1012.0
178,2012,282,2200,297.91,57.0,0.0,1012.0
179,2012,282,2300,297.75,64.0,0.0,1012.0
180,2012,283,0,296.56,64.0,2.0,1012.0
181,2012,283,100,295.49,68.0,1.0,1012.0
182,2012,283,200,294.31,73.0,1.0,1012.0
183,2012,283,300,293.5,77.0,0.0,1013.0
184,2012,283,400,292.92,82.0,0.0,1013.0
185,2012,283,500,291.64,82.0,0.0,1013.0
186,2012,283,600,291.16,82.0,0.0,1013.0
187,2012,283,700,291.48,82.0,0.0,1013.0
188,2012,283,800,290.295,85.0,0.0,1013.0
189,2012,283,900,289.11,88.0,0.0,1014.0
190,2012,283,1000,288.82,88.0,1.0,1014.0
191,2012,283,1100,288.58,88.0,1.0,1014.0
192,2012,283,1200,288.58,88.0,0.0,1014.0
193,2012,283,1300,288.71,88.0,0.0,1014.0
194,2012,283,1400,289.19,88.0,0.0,1014.0
195,2012,283,1500,289.85,82.0,0.0,1015.0
196,2012,283,1600,291.25,77.0,2.0,1015.0
197,2012,283,1700,291.74,82.0,1.0,1016.0
198,2012,283,1800,293.93,72.0,1.0,1015.0
199,2012,283,1900,295.07,68.0,2.0,1015.0
200,2012,283,2000,296.15,60.0,0.0,1015.0
201,2012,283,2100,296.65,51.0,2.0,1013.0
202,2012,283,2200,297.03,57.0,2.0,1013.0
203,2012,283,2300,296.55,57.0,2.0,1013.0
204,2012,284,0,295.55,64.0,2.0,1013.0
205,2012,284,100,294.5,68.0,1.0,1014.0
206,2012,284,200,293.08,68.0,2.0,1014.0
207,2012,284,300,292.32,72.0,0.0,1014.0
208,2012,284,400,291.7,77.0,0.0,1014.0
209,2012,284,500,290.98,77.0,0.0,1015.0
210,2012,284,600,289.54,72.0,0.0,1015.0
211,2012,284,700,288.68,82.0,0.0,1015.0
212,2012,284,800,288.51,82.0,1.0,1015.0
213,2012,284,900,287.786666667,86.0,1.0,1014.0
214,2012,284,1000,287.063333333,90.0,0.0,1014.0
