year,doy,hourmin,temperature,humidity,pressure,wind,firecount
2012,284,2000,294.72,50.0,1014.0,0.0,F
2012,284,2100,295.71,56.0,1014.0,1.0,F
2012,284,2200,296.355,49.0,1004.0,3.0,F
2012,284,2300,297.0,43.0,995.0,5.0,F
2012,285,0,297.0,43.0,995.0,5.0,F
2012,285,100,297.0,43.0,995.0,5.0,F
2012,285,200,297.0,43.0,995.0,5.0,F
2012,285,300,297.0,43.0,995.0,5.0,F
2012,285,400,297.0,43.0,995.0,5.0,F
2012,285,500,291.915,67.0,995.0,3.0,F
2012,285,600,286.83,91.0,996.0,0.0,F
2012,285,700,289.02,88.0,1015.0,0.0,F
2012,285,800,289.88,82.0,1015.0,0.0,F
2012,285,900,289.56,82.0,1015.0,0.0,F
2012,285,1000,289.45,67.0,1015.0,1.0,F
2012,285,1100,288.81,77.0,1015.0,0.0,F
2012,285,1200,288.77,72.0,1015.0,0.0,F
2012,285,1300,288.69,82.0,1015.0,0.0,F
2012,285,1400,288.58,82.0,1015.0,0.0,T
2012,285,1500,289.55,82.0,1015.0,1.0,F
2012,285,1600,291.0125,71.0,1009.0,2.0,F
2012,285,1700,292.475,60.0,1004.0,3.0,F
2012,285,1800,293.9375,49.0,999.0,3.0,F
2012,285,1900,295.4,38.0,994.0,4.0,F
2012,285,2000,295.4,38.0,994.0,4.0,F
2012,285,2100,295.11,49.0,1013.0,1.0,F
2012,285,2200,295.06,53.0,1013.0,3.0,F
2012,285,2300,294.88,53.0,1013.0,3.0,F
2012,286,0,294.01,56.0,1013.0,2.0,F
2012,286,100,292.89,60.0,1013.0,3.0,F
2012,286,200,291.9,59.0,1013.0,1.0,F
2012,286,300,291.17,68.0,1013.0,1.0,F
2012,286,400,290.87,68.0,1014.0,0.0,F
2012,286,500,290.56,68.0,1014.0,0.0,F
2012,286,600,290.08,77.0,1014.0,0.0,F
2012,286,700,289.14,77.0,1014.0,0.0,F
2012,286,800,288.65,72.0,1013.0,0.0,F
2012,286,900,288.27,77.0,1013.0,0.0,F
2012,286,1000,287.84,77.0,1013.0,0.0,F
2012,286,1100,287.59,77.0,1012.0,0.0,F
2012,286,1200,287.58,82.0,1012.0,0.0,F
2012,286,1300,287.84,77.0,1013.0,0.0,F
2012,286,1400,287.73,77.0,1013.0,0.0,F
2012,286,1500,288.03,82.0,1013.0,1.0,F
2012,286,1600,289.14,82.0,1013.0,0.0,T
2012,286,1700,290.09,68.0,1014.0,0.0,F
2012,286,1800,291.67,56.0,1013.0,0.0,F
2012,286,1900,292.69,43.0,1013.0,2.0,F
2012,286,2000,293.38,40.0,1012.0,0.0,F
2012,286,2100,292.72,49.0,1012.0,1.0,T
2012,286,2200,292.63,52.0,1012.0,3.0,F
2012,286,2300,290.86,63.0,1013.0,1.0,F
2012,287,0,291.308,59.0,1009.0,2.0,F
2012,287,100,291.756,55.0,1005.0,2.0,F
2012,287,200,292.204,52.0,1001.0,3.0,F
2012,287,300,292.652,48.0,997.0,3.0,F
2012,287,400,293.1,45.0,994.0,4.0,F
2012,287,500,287.75,72.0,1015.0,0.0,F
2012,287,600,287.57,67.0,1015.0,0.0,F
2012,287,700,287.24,77.0,1015.0,0.0,F
2012,287,800,286.68,82.0,1015.0,0.0,F
2012,287,900,286.16,82.0,1016.0,0.0,F
2012,287,1000,285.97,82.0,1015.0,0.0,F
2012,287,1100,285.7,82.0,1016.0,0.0,F
2012,287,1200,285.31,76.0,1016.0,0.0,F
2012,287,1300,285.32,82.0,1017.0,0.0,F
2012,287,1400,285.27,82.0,1017.0,0.0,T
2012,287,1500,286.69,67.0,1018.0,0.0,F
2012,287,1600,288.92,67.0,1019.0,0.0,F
2012,287,1700,289.85,67.0,1020.0,0.0,T
2012,287,1800,290.94,63.0,1020.0,0.0,F
2012,287,1900,292.53,59.0,1020.0,2.0,F
2012,287,2000,293.21,46.0,1020.0,0.0,F
2012,287,2100,293.64,46.0,1019.0,1.0,F
2012,287,2200,294.0,49.0,1019.0,1.0,F
2012,287,2300,293.45,52.0,1019.0,4.0,F
2012,288,0,292.74,56.0,1020.0,2.0,F
2012,288,100,292.16,63.0,1020.0,3.0,F
2012,288,200,291.42,68.0,1020.0,1.0,F
2012,288,300,290.71,68.0,1020.0,1.0,F
2012,288,400,290.24,63.0,1020.0,0.0,F
2012,288,500,289.68,67.0,1021.0,0.0,F
2012,288,600,289.37,67.0,1021.0,0.0,F
2012,288,700,288.65,67.0,1021.0,0.0,F
2012,288,800,288.24,77.0,1021.0,0.0,F
2012,288,900,287.68,77.0,1021.0,0.0,F
2012,288,1000,286.83,77.0,1020.0,0.0,F
2012,288,1100,286.53,77.0,1021.0,0.0,F
2012,288,1200,286.07,82.0,1021.0,0.0,F
2012,288,1300,285.62,82.0,1021.0,0.0,F
2012,288,1400,285.81,82.0,1022.0,0.0,F
2012,288,1500,287.77,77.0,1022.0,0.0,T
2012,288,1600,290.44,67.0,1022.0,0.0,F
2012,288,1700,292.04,59.0,1022.0,0.0,F
2012,288,1800,293.74,52.0,1022.0,0.0,F
2012,288,1900,295.23,46.0,1021.0,0.0,F
2012,288,2000,295.83,41.0,1020.0,0.0,F
2012,288,2100,295.98,46.0,1019.0,1.0,F
2012,288,2200,296.23,46.0,1018.0,1.0,F
2012,288,2300,296.52,46.0,1018.0,0.0,F
2012,289,0,295.96,46.0,1017.0,2.0,F
2012,289,100,294.66,56.0,1017.0,1.0,F
2012,289,200,293.04,64.0,1018.0,0.0,F
2012,289,300,291.88,72.0,1018.0,0.0,F
2012,289,400,291.61,82.0,1018.0,0.0,F
2012,289,500,291.02,82.0,1018.0,0.0,F
2012,289,600,290.88,82.0,1018.0,0.0,F
2012,289,700,290.05,82.0,1018.0,0.0,F
2012,289,800,289.81,88.0,1018.0,0.0,F
