,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
5524,2017,282,1200,291.24,27.0,1009.0,1.0,F
1838,2013,131,1700,286.25,77.0,1018.0,6.0,T
2420,2014,14,1600,284.84,43.0,1030.0,1.0,T
4959,2017,215,1300,292.19,93.0,1012.0,1.0,F
344,2012,302,200,290.56,59.0,1020.0,6.0,T
537,2013,94,1300,282.49,100.0,1021.0,2.0,T
1355,2012,332,1200,281.19,93.0,1016.0,1.0,T
4427,2017,197,0,304.33,88.0,1016.0,2.0,F
3651,2015,325,900,282.21,89.0,1018.0,1.0,F
5711,2016,26,600,284.44,62.0,1019.0,7.0,F
2866,2013,117,1700,285.65,71.0,1024.0,2.0,T
3173,2017,144,800,286.49,93.0,1002.0,1.0,F
5127,2015,211,400,294.86,88.0,1011.0,3.0,F
1013,2013,359,1100,281.65,87.0,1024.0,1.0,T
5526,2017,30,200,287.45,77.0,1019.0,8.0,F
778,2014,284,2200,293.62,74.0,1029.0,1.0,T
5807,2013,52,700,278.15,70.0,1011.0,3.0,F
2257,2013,195,300,291.71,94.0,1013.0,1.0,T
5505,2015,338,1100,281.51,91.0,1032.0,1.0,F
3593,2016,231,1600,290.5,90.0,1010.0,1.0,F
4680,2017,6,1200,274.23,74.0,1019.0,4.0,F
3309,2015,327,1300,280.1,85.0,1025.0,2.0,F
1691,2012,296,1600,286.02,62.0,1014.0,5.0,T
4870,2016,159,1400,287.91,77.0,1013.0,3.0,F
4190,2017,182,600,290.99,88.0,1018.0,4.0,F
5438,2016,184,500,290.22,88.0,1012.0,3.0,F
4496,2016,257,2100,295.03,72.0,1015.0,8.0,F
270,2013,169,1400,285.88,97.0,1019.0,1.0,T
3675,2017,280,2100,299.05,18.0,1012.0,2.0,F
2783,2015,127,200,289.77,62.0,1022.0,5.0,T
4836,2016,92,1700,286.97,51.0,1012.0,3.0,F
795,2014,348,2200,285.88,98.0,1030.0,3.0,T
3637,2014,360,2300,285.31,87.0,1035.0,6.0,F
4197,2017,231,1400,288.58,93.0,1013.0,2.0,F
1349,2013,241,1600,292.05,91.0,1014.0,3.0,T
5130,2015,38,400,288.35,93.0,1024.0,10.0,F
2291,2014,165,1400,285.93,91.0,1026.0,1.0,T
