,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
5942,2016,118,600,285.97,62.0,1016.0,1.0,F
112,2013,288,1700,297.31,68.0,1024.0,0.0,T
1388,2016,121,1800,288.56,67.0,1012.0,2.0,F
656,2017,136,1900,290.06,55.0,1019.0,5.0,F
2553,2016,212,0,298.84,78.0,1009.0,4.0,F
756,2017,82,2200,290.65,51.0,1022.0,4.0,F
809,2017,81,400,290.96,59.0,1019.0,2.0,F
3666,2015,199,1400,293.49,88.0,1013.0,4.0,F
37,2015,197,1600,293.88,64.0,1015.0,2.0,T
1085,2013,250,300,297.06,73.0,1003.0,0.0,F
2383,2014,181,2200,299.23,72.0,1023.0,2.0,F
4947,2015,265,1100,294.71,69.0,1011.0,0.0,F
3677,2014,58,1800,288.31,87.0,1018.0,1.0,F
810,2016,43,300,294.41,27.0,1019.0,1.0,F
3070,2016,349,1800,288.94,48.0,1020.0,0.0,F
3943,2014,78,500,286.27,77.0,1014.0,0.0,F
279,2016,85,2100,295.63,47.0,1012.0,2.0,F
4413,2012,339,1600,288.1,82.0,1022.0,1.0,F
4167,2014,84,2200,289.74,63.0,1016.0,4.0,F
8,2015,161,1800,293.88,82.0,1025.0,1.0,T
1100,2016,51,500,286.23,81.0,1021.0,1.0,F
2954,2017,20,300,286.15,71.0,1015.0,2.0,F
524,2016,11,900,284.32,100.0,1023.0,1.0,F
5639,2014,158,1400,289.01,100.0,1021.0,3.0,F
4845,2013,323,400,286.57,96.0,1018.0,1.0,F
2914,2014,342,200,288.24,76.0,1032.0,0.0,F
5113,2013,345,900,282.21,46.0,1017.0,1.0,F
3001,2014,156,1700,295.3,100.0,1021.0,1.0,F
3625,2015,227,400,297.79,69.0,1013.0,2.0,F
4491,2013,52,700,281.85,81.0,1009.0,4.0,F
66,2013,109,1300,283.54,28.0,1021.0,1.0,T
2110,2016,175,1900,302.41,45.0,1016.0,1.0,F
1451,2015,256,1500,296.83,73.0,1012.0,1.0,F
1630,2015,51,1900,290.41,62.0,1027.0,1.0,F
3748,2014,47,200,292.66,59.0,1015.0,2.0,F
3138,2016,92,1100,284.23,93.0,1018.0,2.0,F
1135,2013,82,1800,289.02,67.0,1012.0,2.0,F
1442,2016,22,1500,282.1,96.0,1021.0,2.0,F
661,2014,273,1700,295.11,55.0,1024.0,1.0,F
1175,2015,363,2300,285.71,60.0,1023.0,1.0,F
1848,2017,222,1600,293.76,83.0,1014.0,1.0,F
1159,2017,239,800,293.22,83.0,1015.0,2.0,F
4308,2015,141,300,286.06,81.0,1027.0,1.0,F
5686,2013,12,1200,278.51,42.0,1022.0,3.0,F
163,2015,322,600,285.06,66.0,1020.0,1.0,T
4604,2016,147,2100,293.71,63.0,1018.0,1.0,F
1840,2015,50,100,290.96,60.0,1031.0,1.0,F
1852,2015,300,800,283.01,82.0,1026.0,1.0,F
775,2015,176,800,287.19,90.0,977.0,1.0,F
5732,2015,276,0,297.33,64.0,1009.0,4.0,F
3945,2017,292,700,291.54,100.0,1013.0,1.0,F
500,2013,301,1800,286.57,95.0,1023.0,3.0,F
1368,2017,163,2100,294.32,49.0,1018.0,4.0,F
192,2017,93,1000,287.53,82.0,1015.0,1.0,F
4864,2015,179,600,293.92,77.0,1014.0,3.0,F
4099,2012,331,0,291.54,77.0,1015.0,3.0,F
2712,2013,305,2000,296.71,42.0,1030.0,1.0,F
4461,2014,194,2000,297.89,67.0,1012.0,1.0,F
2688,2015,220,1900,297.31,50.0,1015.0,4.0,F
4534,2012,335,0,289.79,63.0,1021.0,0.0,F
4485,2015,125,1100,284.84,90.0,1027.0,1.0,F
5211,2015,308,2200,292.69,45.0,1015.0,6.0,F
3505,2012,333,1400,282.79,87.0,1020.0,0.0,F
5466,2016,221,1800,300.37,65.0,1012.0,1.0,F
2563,2015,340,1800,289.24,39.0,1025.0,1.0,F
3891,2017,97,100,292.46,63.0,1015.0,2.0,F
3168,2015,303,1700,292.51,48.0,1013.0,1.0,F
5620,2017,31,1100,283.42,55.0,1021.0,1.0,F
882,2015,85,500,285.77,74.0,1030.0,0.0,F
3914,2016,294,1300,284.8,53.0,983.0,1.0,F
5174,2015,140,100,290.55,63.0,1027.0,2.0,F
2201,2012,360,700,283.41,82.0,1022.0,1.0,F
2983,2015,185,100,295.45,73.0,1012.0,6.0,F
1777,2013,40,1500,283.42,56.0,1018.0,3.0,F
2649,2013,57,200,286.38,38.0,1020.0,2.0,F
2330,2014,321,100,288.29,50.0,1033.0,0.0,F
4248,2013,87,400,286.27,77.0,1015.0,1.0,F
3882,2016,67,500,287.61,71.0,1018.0,2.0,F
158,2013,100,1100,283.54,81.0,1010.0,1.0,T
596,2016,22,1400,281.69,100.0,1021.0,2.0,F
82,2013,130,1600,289.71,72.0,1019.0,0.0,T
5394,2016,198,400,295.57,54.0,979.0,1.0,F
2900,2013,201,1600,293.01,84.0,1012.0,1.0,F
717,2017,42,900,287.69,82.0,1019.0,1.0,F
1419,2016,338,1600,284.15,34.0,1020.0,2.0,F
3927,2016,110,2200,302.53,14.0,1014.0,5.0,F
2254,2013,334,900,285.08,91.0,1020.0,1.0,F
2187,2014,203,1600,294.93,73.0,1018.0,3.0,F
1996,2015,334,400,285.47,71.0,1021.0,1.0,F
4138,2014,222,600,291.17,82.0,1026.0,1.0,F
2212,2015,192,1200,288.27,68.0,1014.0,0.0,F
2722,2015,115,800,284.58,97.0,1028.0,1.0,F
5796,2015,204,300,295.21,73.0,1012.0,2.0,F
2338,2015,133,1100,277.25,88.0,1026.0,0.0,F
4816,2017,68,600,286.48,82.0,1019.0,2.0,F
4626,2013,296,1900,292.84,63.0,1015.0,5.0,F
3151,2015,166,800,288.91,94.0,1022.0,1.0,F
5903,2015,203,1900,299.04,57.0,1013.0,4.0,F
1740,2017,19,100,287.15,76.0,1021.0,4.0,F
1035,2013,209,1000,291.13,77.0,1017.0,1.0,F
5680,2014,124,0,299.52,29.0,1025.0,1.0,F
786,2012,284,1700,294.68,56.0,1016.0,1.0,F
4676,2013,341,1100,281.35,71.0,1018.0,0.0,F
1253,2017,14,700,285.15,76.0,1018.0,1.0,F
4880,2016,1,1500,278.5,39.0,1020.0,1.0,F
380,2015,321,700,281.24,65.0,1020.0,1.0,F
27,2013,185,2300,294.15,83.0,1011.0,4.0,T
161,2015,284,1500,296.98,69.0,1014.0,1.0,T
1502,2013,240,2100,300.39,44.0,1008.0,1.0,F
2111,2015,306,2000,296.61,67.0,1011.0,4.0,F
2250,2017,235,0,296.99,69.0,1016.0,3.0,F
3276,2015,121,2300,301.99,25.0,1023.0,3.0,F
1195,2016,120,1200,283.68,76.0,1016.0,1.0,F
1051,2013,227,1200,288.73,94.0,1011.0,1.0,F
1251,2017,6,100,288.72,88.0,1015.0,2.0,F
3488,2017,296,1700,297.88,27.0,1019.0,1.0,F
2594,2017,86,2300,291.46,63.0,1017.0,4.0,F
242,2015,358,2000,289.57,52.0,1015.0,2.0,F
5289,2016,152,1500,289.23,82.0,1013.0,2.0,F
1257,2014,60,800,287.85,77.0,1010.0,7.0,F
3413,2013,30,100,283.55,51.0,1034.0,1.0,F
1219,2016,276,900,288.15,64.0,1015.0,8.0,F
4502,2015,322,1100,279.04,60.0,1024.0,1.0,F
2184,2015,278,2200,293.66,73.0,1013.0,2.0,F
558,2013,316,2300,295.27,37.0,1017.0,1.0,F
2270,2012,312,300,292.64,60.0,1017.0,1.0,F
5502,2016,319,1700,297.65,25.0,1020.0,1.0,F
9,2015,126,1100,282.68,91.0,1025.0,1.0,T
3345,2017,128,0,285.48,87.0,1013.0,1.0,F
3424,2012,317,1300,283.55,55.0,1013.0,1.0,F
5051,2016,264,2000,291.16,91.0,1016.0,1.0,F
827,2013,233,400,291.26,85.0,1011.0,0.0,F
1233,2015,29,800,283.88,68.0,1031.0,1.0,F
4449,2016,242,1600,294.85,73.0,1015.0,1.0,F
2918,2016,296,2000,303.29,25.0,979.0,2.0,F
4833,2016,232,700,294.2,74.0,1014.0,0.0,F
5080,2013,295,1800,291.65,75.0,1018.0,1.0,F
5985,2013,44,1000,280.05,61.0,1025.0,0.0,F
2832,2013,140,1400,288.63,67.0,1016.0,0.0,F
2142,2016,40,100,298.48,12.0,1019.0,1.0,F
3498,2017,198,900,293.15,93.0,1012.0,0.0,F
5593,2016,159,2200,295.46,72.0,1012.0,6.0,F
2815,2016,363,1300,280.81,53.0,1019.0,1.0,F
4396,2016,107,2300,297.84,25.0,1015.0,6.0,F
600,2017,171,1300,290.31,87.0,1011.0,0.0,F
2555,2017,25,500,277.81,94.0,986.0,1.0,F
2736,2013,21,100,289.79,22.0,1019.0,2.0,F
3897,2013,229,500,292.27,95.0,1006.0,0.0,F
3620,2016,95,100,293.17,65.0,1017.0,3.0,F
2583,2016,290,200,287.3,97.0,982.0,1.0,F
3759,2013,225,500,289.29,100.0,1013.0,1.0,F
3025,2014,113,200,289.44,63.0,1014.0,3.0,F
5647,2017,282,1200,291.31,77.0,1010.0,3.0,F
4096,2013,84,1000,283.92,82.0,1016.0,0.0,F
716,2014,138,2100,296.22,100.0,1022.0,1.0,F
1981,2014,83,900,287.98,72.0,1019.0,2.0,F
1952,2016,320,1400,284.75,51.0,1018.0,0.0,F
4374,2015,167,1100,287.08,89.0,1023.0,1.0,F
258,2017,21,700,285.94,76.0,1005.0,3.0,F
4329,2017,142,1700,291.39,60.0,1016.0,1.0,F
4646,2017,13,0,286.4,87.0,1015.0,3.0,F
507,2017,210,200,296.43,73.0,1014.0,2.0,F
2075,2017,9,2000,287.97,82.0,1023.0,1.0,F
1182,2013,215,800,288.96,88.0,1013.0,1.0,F
1607,2016,84,1900,295.88,25.0,1019.0,2.0,F
3771,2012,341,200,289.04,82.0,1021.0,4.0,F
4944,2016,143,400,287.61,59.0,1018.0,2.0,F
215,2012,280,2200,295.11,60.0,1016.0,4.0,F
5088,2015,361,1200,276.6,40.0,1024.0,1.0,F
5200,2017,29,1900,293.02,12.0,1026.0,5.0,F
1381,2013,160,300,289.54,87.0,1010.0,2.0,F
3732,2015,216,800,292.75,83.0,1012.0,1.0,F
4549,2015,107,1300,280.02,57.0,1030.0,1.0,F
4870,2013,110,2300,298.48,10.0,1016.0,7.0,F
1675,2013,24,2200,296.09,24.0,1018.0,3.0,F
1472,2013,207,0,295.08,62.0,1011.0,1.0,F
2222,2012,353,0,286.43,71.0,1020.0,1.0,F
5186,2013,74,0,295.8,52.0,1018.0,5.0,F
970,2017,14,1100,283.23,81.0,1018.0,0.0,F
4842,2014,190,1600,294.91,68.0,1013.0,1.0,F
3162,2013,59,2300,292.83,24.0,1022.0,5.0,F
5090,2014,234,100,297.89,61.0,1025.0,2.0,F
983,2012,353,1300,286.1,93.0,1021.0,0.0,F
3128,2015,262,0,299.18,57.0,1009.0,3.0,F
1205,2012,340,200,289.25,93.0,1021.0,2.0,F
630,2017,37,200,286.78,72.0,1016.0,1.0,F
1006,2013,25,1500,288.62,51.0,1020.0,0.0,F
828,2015,252,2300,304.49,38.0,1009.0,3.0,F
3454,2015,163,1200,288.56,92.0,1022.0,1.0,F
3064,2014,363,400,274.36,69.0,1035.0,1.0,F
5066,2015,194,2000,298.99,60.0,1015.0,4.0,F
1867,2015,297,500,287.14,83.0,1026.0,1.0,F
4763,2013,191,1500,293.42,71.0,1014.0,1.0,F
1327,2017,204,1800,297.75,68.0,1013.0,3.0,F
2691,2014,224,1000,289.36,71.0,1026.0,1.0,F
4901,2016,171,1800,311.04,17.0,1011.0,1.0,F
2384,2013,169,500,288.61,78.0,1014.0,0.0,F
1337,2013,130,1200,287.65,82.0,1019.0,0.0,F
5723,2016,218,900,292.76,96.0,1013.0,1.0,F
5634,2017,279,1000,287.39,81.0,1013.0,1.0,F
2683,2016,261,1500,289.65,77.0,1015.0,2.0,F
2317,2013,211,900,288.62,89.0,1012.0,1.0,F
861,2015,33,600,281.29,74.0,1032.0,1.0,F
1664,2016,337,2100,292.46,18.0,1014.0,5.0,F
821,2013,285,500,287.91,100.0,1025.0,1.0,F
749,2016,251,1300,291.03,82.0,1012.0,2.0,F
5820,2017,79,1400,287.51,67.0,1020.0,1.0,F
3746,2014,159,1700,293.64,100.0,1020.0,1.0,F
1984,2015,183,2300,298.87,64.0,1015.0,4.0,F
1174,2016,358,700,287.73,93.0,1018.0,2.0,F
2391,2012,332,2300,290.0,67.0,1018.0,2.0,F
5585,2013,75,100,293.33,78.0,1022.0,1.0,F
1356,2017,105,1600,289.15,59.0,1016.0,2.0,F
5062,2016,95,400,288.03,82.0,1018.0,2.0,F
2099,2014,163,100,295.2,100.0,1022.0,1.0,F
4738,2016,164,900,285.45,85.0,1015.0,1.0,F
4536,2014,220,700,291.57,75.0,1015.0,0.0,F
1299,2017,65,1300,279.01,81.0,1021.0,3.0,F
2409,2016,291,100,287.8,100.0,982.0,1.0,F
353,2015,71,400,288.7,68.0,1031.0,1.0,F
2265,2014,167,2300,296.26,60.0,1023.0,2.0,F
5130,2013,20,1100,283.45,57.0,1019.0,0.0,F
777,2016,39,700,287.97,27.0,1020.0,2.0,F
5774,2013,361,800,285.32,54.0,1030.0,1.0,F
681,2013,224,1900,296.67,89.0,1013.0,2.0,F
4471,2014,278,500,289.26,74.0,1025.0,0.0,F
3087,2014,11,1300,283.47,54.0,1030.0,0.0,F
1966,2017,209,0,298.65,73.0,1013.0,5.0,F
5419,2016,309,500,289.73,40.0,1017.0,1.0,F
945,2016,83,600,284.85,93.0,1019.0,1.0,F
1622,2014,218,1600,294.71,60.0,1018.0,1.0,F
663,2016,121,1000,286.93,63.0,1013.0,6.0,F
5423,2017,66,600,283.4,62.0,1023.0,2.0,F
5976,2015,160,0,300.1,53.0,1024.0,1.0,F
4107,2015,83,1000,278.45,86.0,1031.0,0.0,F
3252,2014,145,1100,289.14,82.0,1014.0,0.0,F
4701,2013,108,2000,292.16,34.0,1019.0,6.0,F
5048,2016,168,200,290.12,68.0,1016.0,1.0,F
2565,2014,81,400,286.84,71.0,1016.0,0.0,F
1768,2013,202,0,295.25,64.0,1013.0,4.0,F
2424,2013,171,1000,288.28,90.0,1009.0,0.0,F
99,2014,256,2000,309.24,40.0,1020.0,1.0,T
4792,2015,36,900,278.48,76.0,1032.0,1.0,F
379,2013,324,1800,291.15,55.0,1016.0,1.0,F
5344,2014,202,700,293.06,73.0,1017.0,2.0,F
4782,2013,31,1000,280.65,81.0,1024.0,0.0,F
3030,2015,188,2300,296.16,64.0,1014.0,4.0,F
1114,2016,129,2100,292.43,46.0,1015.0,4.0,F
782,2016,63,300,289.65,72.0,1019.0,2.0,F
4267,2017,192,100,298.52,78.0,1013.0,4.0,F
3140,2016,260,1000,287.83,93.0,1014.0,1.0,F
3570,2015,121,600,290.27,56.0,1023.0,0.0,F
5253,2017,207,100,295.97,69.0,1016.0,3.0,F
4533,2014,161,1900,294.65,65.0,1009.0,4.0,F
4529,2016,5,1400,285.92,93.0,1013.0,1.0,F
5630,2014,142,1800,291.29,63.0,1017.0,3.0,F
2830,2014,332,1600,285.24,33.0,1028.0,2.0,F
5818,2016,148,1900,293.16,68.0,1014.0,4.0,F
3557,2016,349,200,289.16,77.0,1019.0,2.0,F
3951,2013,286,1600,289.26,100.0,1026.0,1.0,F
1775,2014,198,1500,293.73,56.0,1018.0,2.0,F
5908,2017,310,1000,286.22,87.0,1018.0,1.0,F
1614,2016,21,200,286.61,83.0,1027.0,2.0,F
1290,2017,76,500,287.97,77.0,1019.0,2.0,F
1988,2016,355,1500,285.39,34.0,1023.0,1.0,F
3359,2014,107,1300,286.9,77.0,1012.0,3.0,F
2469,2015,325,700,287.29,95.0,1014.0,1.0,F
4092,2015,339,0,291.1,64.0,1019.0,3.0,F
1570,2016,140,0,293.18,64.0,1014.0,4.0,F
4227,2015,329,500,285.41,82.0,1019.0,1.0,F
4192,2017,114,500,288.92,72.0,1013.0,3.0,F
3585,2013,141,100,293.27,72.0,1014.0,4.0,F
364,2017,208,700,294.06,83.0,1016.0,1.0,F
354,2013,184,0,300.97,68.0,976.0,1.0,F
3940,2017,256,0,298.4,69.0,1012.0,5.0,F
5131,2014,42,800,284.04,82.0,1019.0,1.0,F
2611,2016,146,1900,292.0,49.0,1020.0,4.0,F
1559,2016,240,2200,296.96,53.0,1015.0,5.0,F
4098,2016,133,100,292.32,64.0,1016.0,4.0,F
1728,2014,160,1700,293.33,100.0,1020.0,1.0,F
4229,2016,259,1900,296.75,56.0,1016.0,5.0,F
361,2015,294,700,287.34,82.0,1019.0,1.0,F
3667,2014,290,2000,294.31,65.0,1026.0,2.0,F
4076,2014,145,500,289.57,100.0,1026.0,0.0,F
4682,2013,222,400,290.36,71.0,1020.0,1.0,F
2661,2014,78,800,285.05,77.0,1014.0,0.0,F
2240,2016,201,1600,302.64,39.0,981.0,2.0,F
5551,2016,44,1700,284.62,87.0,1020.0,1.0,F
2490,2017,146,0,292.46,52.0,1013.0,6.0,F
1365,2016,58,1500,282.51,100.0,1018.0,2.0,F
3021,2016,92,500,286.8,76.0,1019.0,1.0,F
4021,2017,114,1100,289.42,67.0,1012.0,5.0,F
5067,2016,269,1300,292.75,26.0,1017.0,1.0,F
764,2013,306,500,283.79,50.0,1028.0,1.0,F
91,2014,115,1500,287.99,72.0,1014.0,4.0,T
2302,2017,158,900,289.57,77.0,1015.0,0.0,F
1287,2017,142,500,290.7,82.0,1016.0,0.0,F
2700,2016,205,2000,301.16,69.0,1011.0,6.0,F
5669,2013,127,1700,288.96,82.0,1016.0,6.0,F
1426,2013,242,2200,305.0,41.0,1011.0,0.0,F
3893,2012,290,500,293.39,56.0,1015.0,0.0,F
3271,2012,347,200,288.54,77.0,1018.0,1.0,F
1684,2014,295,1600,286.67,69.0,1026.0,1.0,F
5813,2016,160,1700,298.12,60.0,1011.0,1.0,F
5169,2016,196,1700,301.18,55.0,983.0,1.0,F
5358,2013,241,1100,293.15,83.0,1025.0,1.0,F
430,2017,269,500,292.3,34.0,1010.0,1.0,F
2377,2016,167,900,286.46,90.0,1013.0,0.0,F
3057,2016,145,2100,292.55,63.0,1018.0,4.0,F
638,2017,188,0,298.96,65.0,1014.0,4.0,F
4945,2017,46,1000,279.08,83.0,985.0,1.0,F
4488,2013,9,1200,278.94,70.0,1018.0,0.0,F
626,2013,17,2100,291.39,27.0,1023.0,2.0,F
5802,2016,50,2300,291.21,52.0,1019.0,3.0,F
2844,2017,169,2200,297.32,57.0,1010.0,4.0,F
2188,2013,136,500,288.9,72.0,1017.0,2.0,F
2596,2017,225,1800,295.82,61.0,1015.0,2.0,F
2433,2014,255,1100,290.26,77.0,1022.0,1.0,F
5961,2015,227,1200,293.87,88.0,1013.0,1.0,F
4056,2015,102,800,278.52,85.0,1026.0,0.0,F
1475,2017,322,600,289.49,87.0,1019.0,0.0,F
2235,2014,44,800,286.6,59.0,1019.0,1.0,F
3792,2012,283,2200,295.63,64.0,1014.0,5.0,F
1040,2016,330,2300,295.82,8.0,1018.0,1.0,F
5313,2017,211,1500,292.63,77.0,1018.0,1.0,F
2378,2017,76,700,286.65,82.0,1018.0,1.0,F
4503,2016,281,300,288.37,75.0,979.0,0.0,F
4091,2015,32,700,279.96,82.0,1029.0,0.0,F
180,2015,118,1700,297.96,30.0,1027.0,1.0,T
26,2015,342,1300,284.05,70.0,1018.0,1.0,T
1718,2016,26,300,288.21,70.0,1018.0,2.0,F
2502,2015,3,800,269.13,72.0,1034.0,1.0,F
5722,2017,59,2100,288.61,58.0,1021.0,3.0,F
3136,2015,199,400,293.88,73.0,1011.0,2.0,F
5377,2015,196,1700,295.11,64.0,1015.0,2.0,F
2231,2014,364,2200,283.68,77.0,1025.0,3.0,F
2159,2016,305,1100,286.15,99.0,984.0,1.0,F
5989,2013,108,2100,292.76,37.0,1018.0,6.0,F
2124,2015,302,1700,294.59,69.0,1010.0,1.0,F
2803,2016,100,1000,287.56,77.0,1015.0,2.0,F
1486,2014,60,500,287.76,77.0,1010.0,4.0,F
3637,2016,236,100,296.09,69.0,1013.0,5.0,F
5212,2013,179,700,291.35,86.0,1014.0,0.0,F
264,2015,146,2000,293.21,71.0,1027.0,2.0,F
4126,2013,108,700,283.28,67.0,1017.0,1.0,F
3970,2016,1,1000,279.82,77.0,1019.0,1.0,F
5936,2012,285,700,290.12,72.0,1016.0,0.0,F
309,2014,301,2300,296.91,47.0,1027.0,2.0,F
2715,2013,203,1500,290.68,90.0,1010.0,2.0,F
2763,2013,260,800,291.15,100.0,1010.0,1.0,F
1999,2016,97,600,287.59,82.0,1020.0,0.0,F
4740,2017,32,800,282.46,66.0,1020.0,1.0,F
3077,2015,132,1900,293.01,70.0,1024.0,2.0,F
1908,2015,58,2100,289.15,69.0,1022.0,2.0,F
885,2012,304,500,289.02,68.0,1017.0,0.0,F
1058,2017,301,1200,289.04,76.0,1012.0,0.0,F
1049,2016,206,1800,299.73,77.0,1014.0,6.0,F
4962,2017,278,100,296.0,68.0,1013.0,5.0,F
2974,2014,168,2200,295.05,62.0,1024.0,2.0,F
4195,2014,21,1200,283.08,54.0,1020.0,0.0,F
2406,2013,329,2200,292.62,54.0,1020.0,2.0,F
3015,2016,334,800,284.6,87.0,1012.0,1.0,F
4309,2013,323,800,287.31,96.0,1018.0,1.0,F
3985,2016,231,1700,303.71,28.0,1014.0,1.0,F
5809,2013,120,400,288.26,93.0,1013.0,2.0,F
5641,2016,40,900,287.66,65.0,1021.0,1.0,F
4787,2015,140,2200,290.28,69.0,1027.0,1.0,F
3907,2014,19,1600,286.19,54.0,1019.0,1.0,F
1611,2013,84,1900,291.37,77.0,1016.0,4.0,F
5071,2013,332,2300,290.83,62.0,1014.0,1.0,F
4527,2017,77,1600,286.42,87.0,1019.0,1.0,F
5467,2017,42,2300,288.98,67.0,1019.0,4.0,F
174,2013,58,2100,291.5,39.0,1016.0,5.0,T
5729,2013,8,300,283.12,71.0,1020.0,0.0,F
3419,2014,191,1800,298.53,54.0,1012.0,1.0,F
1160,2015,330,400,287.06,58.0,1015.0,2.0,F
4758,2013,9,200,285.29,50.0,1017.0,2.0,F
5827,2013,168,2100,294.38,50.0,1014.0,2.0,F
4775,2014,61,900,285.53,87.0,1017.0,0.0,F
2414,2013,91,100,290.51,77.0,1019.0,3.0,F
1603,2014,125,2100,293.37,100.0,1026.0,1.0,F
3838,2014,3,2200,295.0,54.0,1023.0,1.0,F
4551,2013,191,1200,292.44,94.0,1012.0,0.0,F
711,2013,293,2000,297.86,54.0,1005.0,1.0,F
5531,2014,95,800,282.94,71.0,1015.0,2.0,F
735,2017,186,1300,291.47,82.0,1015.0,1.0,F
3152,2017,64,1600,286.05,62.0,1018.0,2.0,F
3605,2013,34,2200,291.14,48.0,1020.0,2.0,F
3750,2013,213,1700,291.62,68.0,1020.0,2.0,F
958,2014,195,500,292.56,88.0,1012.0,0.0,F
537,2013,49,2000,290.39,67.0,1016.0,3.0,F
1574,2015,74,600,289.96,42.0,1030.0,1.0,F
1200,2017,248,1100,292.81,93.0,1013.0,1.0,F
48,2013,181,1700,298.35,51.0,1009.0,1.0,T
653,2016,156,1100,288.71,100.0,1014.0,0.0,F
5662,2013,286,400,288.59,83.0,1015.0,1.0,F
331,2017,253,1100,293.23,88.0,1013.0,2.0,F
2399,2014,62,1900,290.77,55.0,1020.0,3.0,F
2313,2017,113,400,291.3,77.0,1012.0,2.0,F
4693,2017,202,1300,292.64,77.0,1014.0,1.0,F
2764,2013,151,600,289.47,72.0,1009.0,3.0,F
509,2012,301,1400,287.69,44.0,1015.0,2.0,F
3675,2017,170,1200,290.14,100.0,1010.0,1.0,F
2629,2015,53,1500,284.53,97.0,1025.0,1.0,F
2413,2012,291,100,295.86,88.0,1012.0,1.0,F
3894,2015,240,0,303.88,48.0,1013.0,3.0,F
1703,2016,222,2100,300.23,57.0,978.0,2.0,F
1375,2017,140,400,295.73,24.0,1014.0,2.0,F
1820,2015,334,300,287.19,63.0,1020.0,1.0,F
2423,2013,216,500,289.7,72.0,1016.0,2.0,F
1022,2015,302,300,295.05,61.0,1011.0,1.0,F
1708,2013,95,2100,292.26,49.0,1019.0,5.0,F
2084,2015,227,0,303.45,54.0,1012.0,4.0,F
5282,2013,147,1000,287.52,82.0,1016.0,0.0,F
5721,2013,182,500,295.54,62.0,1007.0,0.0,F
3692,2015,99,200,286.23,49.0,1028.0,2.0,F
2542,2016,195,2000,299.1,64.0,1015.0,3.0,F
154,2013,141,2100,296.33,41.0,1014.0,3.0,T
3366,2015,39,0,290.09,69.0,1032.0,1.0,F
3305,2015,13,1500,283.26,92.0,1033.0,1.0,F
471,2016,353,1500,277.93,54.0,1021.0,1.0,F
1118,2017,145,1100,288.61,72.0,1011.0,2.0,F
5243,2015,320,2100,289.06,31.0,1016.0,5.0,F
4082,2013,82,200,289.21,76.0,1009.0,1.0,F
1275,2014,16,400,292.25,54.0,1029.0,0.0,F
1762,2012,290,1500,293.6,52.0,1014.0,0.0,F
1117,2017,193,1400,293.14,88.0,1015.0,1.0,F
4319,2015,335,400,285.62,61.0,1020.0,1.0,F
3031,2015,193,700,291.04,72.0,1017.0,1.0,F
3776,2015,231,2100,299.36,61.0,1014.0,4.0,F
317,2017,58,1900,286.65,87.0,1014.0,8.0,F
5396,2015,176,600,288.97,91.0,978.0,0.0,F
1944,2013,229,1900,296.05,88.0,1007.0,1.0,F
875,2017,204,2000,299.49,60.0,1013.0,4.0,F
1490,2017,174,1600,291.68,77.0,1014.0,0.0,F
3415,2014,42,300,286.79,87.0,1018.0,2.0,F
4137,2013,168,1100,287.62,88.0,1014.0,1.0,F
292,2016,321,1600,289.5,72.0,1014.0,1.0,F
3846,2013,83,500,285.34,87.0,1012.0,0.0,F
5193,2015,138,0,289.71,72.0,1028.0,2.0,F
5082,2014,2,2100,295.88,54.0,1026.0,1.0,F
5904,2015,271,800,293.98,83.0,1010.0,1.0,F
3433,2015,33,700,279.27,74.0,1032.0,1.0,F
2846,2017,251,600,294.29,88.0,1012.0,2.0,F
5844,2013,298,200,287.08,82.0,1022.0,1.0,F
2603,2016,218,200,295.43,72.0,1012.0,1.0,F
5482,2012,359,500,282.21,71.0,1023.0,0.0,F
2382,2017,122,100,294.98,64.0,1013.0,3.0,F
5270,2016,123,2100,294.55,60.0,1016.0,6.0,F
5949,2017,145,1800,290.07,67.0,1013.0,2.0,F
3839,2013,350,2300,297.62,39.0,1029.0,1.0,F
5406,2013,56,1200,280.19,66.0,1016.0,2.0,F
4060,2012,302,800,289.38,33.0,1013.0,2.0,F
5305,2013,351,1100,286.45,54.0,1028.0,1.0,F
3248,2017,184,1000,290.43,82.0,1016.0,1.0,F
5898,2014,243,2200,302.73,55.0,1021.0,1.0,F
1214,2013,285,1500,289.12,88.0,1024.0,0.0,F
2540,2016,303,300,291.83,76.0,981.0,1.0,F
302,2015,58,0,287.68,67.0,1024.0,1.0,F
2227,2016,194,1000,290.17,72.0,1013.0,2.0,F
1813,2016,306,200,284.13,98.0,983.0,1.0,F
104,2013,229,1100,290.46,97.0,1006.0,1.0,T
3867,2016,74,1000,286.86,81.0,1021.0,1.0,F
5972,2016,362,600,282.78,57.0,1024.0,1.0,F
3009,2012,366,1800,284.13,81.0,1017.0,1.0,F
5491,2016,303,900,286.48,93.0,982.0,1.0,F
4684,2017,222,200,296.99,64.0,1012.0,5.0,F
2245,2017,242,1000,294.14,78.0,1008.0,0.0,F
2032,2012,334,900,287.85,72.0,1021.0,0.0,F
1057,2015,23,1700,283.2,36.0,1038.0,1.0,F
4887,2016,137,900,288.97,72.0,1014.0,3.0,F
5327,2015,350,2200,289.23,20.0,1021.0,3.0,F
4274,2012,313,0,294.86,88.0,1017.0,2.0,F
3283,2015,201,600,296.13,83.0,1017.0,1.0,F
467,2015,220,1700,295.6,56.0,1015.0,3.0,F
1091,2015,252,400,300.05,48.0,1010.0,2.0,F
