,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
1340,2016,147,1100,286.55,67.0,1018.0,2.0,F
1341,2012,332,400,286.89,82.0,1015.0,0.0,F
1342,2014,252,100,297.17,75.0,1024.0,1.0,F
1343,2015,135,1600,284.15,100.0,1026.0,1.0,F
1344,2012,332,700,286.88,82.0,1016.0,0.0,F
1345,2017,312,100,292.54,72.0,1018.0,2.0,F
1346,2012,332,900,286.33,82.0,1016.0,1.0,F
1347,2013,171,2200,296.16,64.0,1010.0,2.0,F
1348,2012,332,1100,286.9,77.0,1017.0,1.0,T
1349,2012,332,1200,286.79,77.0,1017.0,1.0,F
1350,2015,46,800,281.91,60.0,1029.0,0.0,F
1351,2016,300,1500,283.21,91.0,984.0,1.0,F
1352,2017,304,1200,290.06,77.0,1013.0,3.0,F
1353,2012,332,1600,286.89,77.0,1018.0,1.0,F
1354,2016,62,1200,285.16,100.0,1018.0,1.0,F
1355,2016,34,1800,284.72,51.0,1028.0,1.0,F
1356,2016,192,1200,291.72,88.0,1016.0,1.0,F
1357,2017,266,800,288.29,87.0,1010.0,2.0,F
1358,2015,121,800,286.99,72.0,1023.0,0.0,F
1359,2017,179,2100,295.48,60.0,1013.0,4.0,F
1360,2014,315,0,289.3,69.0,1023.0,1.0,F
1361,2013,225,2300,295.65,57.0,1011.0,1.0,F
1362,2015,244,1500,293.91,60.0,1014.0,3.0,F
1363,2014,293,500,286.12,90.0,1024.0,1.0,F
1364,2012,333,300,286.07,77.0,1019.0,0.0,F
1365,2016,228,100,302.84,38.0,1012.0,1.0,F
1366,2016,50,1000,284.42,100.0,1018.0,1.0,F
1367,2014,221,1700,295.06,76.0,1027.0,1.0,F
1368,2016,148,1200,288.49,77.0,1015.0,2.0,F
1369,2015,57,1800,283.23,60.0,1026.0,1.0,F
1370,2016,234,1000,291.68,88.0,1012.0,2.0,F
1371,2016,161,1100,289.25,93.0,1012.0,0.0,F
1372,2016,355,900,284.53,37.0,1022.0,1.0,F
1373,2015,264,0,305.22,40.0,1006.0,5.0,F
1374,2015,72,800,284.64,57.0,1030.0,1.0,F
1375,2015,58,100,288.77,59.0,1023.0,1.0,F
1376,2014,152,300,292.79,72.0,1012.0,4.0,F
1377,2017,71,1700,287.55,87.0,1017.0,1.0,F
1378,2016,147,1900,292.06,59.0,1019.0,4.0,F
1379,2015,61,2200,281.45,100.0,1026.0,1.0,F
1380,2015,291,1400,294.18,87.0,1016.0,1.0,F
1381,2013,214,1300,288.23,84.0,1015.0,1.0,F
1382,2015,217,1200,291.89,83.0,1013.0,1.0,T
1383,2014,323,2100,291.1,25.0,1032.0,1.0,F
1384,2014,234,2300,300.68,63.0,1026.0,2.0,F
1385,2017,47,2200,293.38,59.0,982.0,1.0,F
1386,2016,278,300,285.42,80.0,1014.0,1.0,F
1387,2014,169,800,283.26,92.0,1024.0,1.0,F
1388,2017,285,100,295.07,68.0,1012.0,5.0,F
1389,2015,227,700,295.35,78.0,1013.0,1.0,F
1390,2014,54,1700,288.96,54.0,1017.0,2.0,F
1391,2013,287,1500,284.82,78.0,1026.0,1.0,T
1392,2017,192,100,298.52,78.0,1013.0,4.0,F
1393,2012,334,800,288.09,72.0,1022.0,0.0,F
1394,2013,363,2200,295.37,54.0,1027.0,1.0,T
1395,2016,20,400,287.9,93.0,1023.0,1.0,F
1396,2015,220,900,291.97,64.0,1014.0,3.0,F
1397,2015,302,2000,297.47,36.0,1009.0,4.0,F
1398,2013,353,1800,284.79,54.0,1021.0,1.0,F
1399,2012,334,1400,287.04,72.0,1020.0,3.0,F
1400,2017,32,200,290.2,93.0,1019.0,2.0,F
1401,2014,355,1800,283.59,74.0,1033.0,1.0,F
1402,2016,101,900,288.15,82.0,1011.0,3.0,F
1403,2015,25,2100,293.94,21.0,1030.0,2.0,F
1404,2014,323,2200,292.84,26.0,1031.0,1.0,F
1405,2015,119,1900,304.64,26.0,1025.0,1.0,T
1406,2012,334,2100,291.4,67.0,1021.0,3.0,F
1407,2016,104,300,288.87,77.0,1022.0,4.0,F
1408,2014,75,1400,287.36,51.0,1022.0,0.0,F
1409,2017,254,2300,301.64,69.0,1013.0,4.0,F
1410,2014,130,1900,293.24,100.0,1024.0,1.0,F
1411,2014,207,300,295.77,73.0,1013.0,1.0,F
1412,2017,130,300,289.65,72.0,1016.0,3.0,F
1413,2012,335,400,288.7,73.0,1017.0,1.0,F
1414,2014,258,1700,303.68,57.0,1022.0,1.0,F
1415,2013,246,2100,303.28,62.0,1024.0,1.0,F
1416,2015,320,700,289.17,56.0,1015.0,7.0,F
1417,2014,127,2300,291.16,100.0,1025.0,1.0,F
1418,2013,321,2000,291.2,55.0,1017.0,4.0,F
1419,2016,83,1400,281.52,100.0,1020.0,1.0,F
1420,2017,24,500,283.24,70.0,1014.0,1.0,F
1421,2015,15,900,275.4,72.0,1036.0,1.0,F
1422,2016,147,1700,290.7,67.0,1019.0,3.0,F
1423,2017,40,1900,294.8,64.0,1017.0,2.0,F
1424,2012,335,1500,287.36,77.0,1013.0,1.0,F
1425,2016,237,2200,299.96,65.0,1015.0,4.0,F
1426,2012,335,1700,287.36,77.0,1013.0,1.0,F
1427,2014,362,2100,283.24,24.0,1037.0,2.0,F
1428,2014,191,1000,291.22,85.0,1012.0,0.0,F
1429,2017,111,1200,285.48,67.0,1014.0,1.0,F
1430,2016,33,1600,279.31,45.0,1024.0,1.0,F
1431,2014,150,1800,296.3,60.0,1013.0,3.0,F
1432,2014,7,200,290.23,54.0,1029.0,1.0,F
1433,2013,185,0,297.15,64.0,1014.0,2.0,F
1434,2016,289,2000,296.38,57.0,981.0,2.0,F
1435,2017,291,1400,289.21,59.0,1014.0,0.0,F
1436,2012,336,300,289.47,93.0,1022.0,0.0,F
1437,2015,319,1700,289.05,54.0,1015.0,1.0,F
1438,2015,44,100,293.28,25.0,1031.0,3.0,F
1439,2016,275,2300,297.17,33.0,1015.0,1.0,F
1440,2015,163,0,294.22,76.0,991.0,1.0,F
1441,2012,336,800,288.48,87.0,1022.0,1.0,F
1442,2014,30,700,284.84,82.0,1016.0,3.0,F
1443,2012,336,1000,288.6,87.0,1021.0,0.0,F
1444,2016,45,2000,295.45,45.0,1017.0,1.0,F
1445,2015,221,1300,292.33,82.0,1014.0,0.0,F
1446,2014,82,0,290.08,55.0,1018.0,4.0,F
1447,2015,186,1800,293.75,73.0,1016.0,4.0,F
1448,2016,345,1800,287.3,76.0,1024.0,1.0,F
1449,2013,219,1800,294.43,64.0,1017.0,3.0,T
1450,2017,313,1400,288.06,82.0,1018.0,1.0,F
1451,2014,34,1200,281.6,87.0,1012.0,5.0,F
1452,2016,226,1600,302.8,55.0,1015.0,1.0,F
1453,2012,336,2000,292.57,77.0,1021.0,2.0,F
1454,2014,343,2300,292.94,47.0,1029.0,1.0,F
1455,2013,232,2200,298.3,54.0,1010.0,1.0,F
1456,2012,336,2300,291.27,93.0,1020.0,2.0,F
1457,2013,192,1100,292.92,86.0,1013.0,1.0,F
1458,2012,337,100,290.72,93.0,1020.0,2.0,F
1459,2015,323,1600,285.16,66.0,1017.0,1.0,F
1460,2015,169,1100,288.04,86.0,1024.0,0.0,T
1461,2015,262,200,296.27,64.0,1009.0,3.0,F
1462,2012,337,500,290.47,93.0,1021.0,2.0,F
1463,2015,80,1800,289.12,63.0,1032.0,1.0,F
1464,2015,42,1000,279.28,61.0,1028.0,1.0,F
1465,2016,336,900,281.73,57.0,1017.0,1.0,F
1466,2017,19,400,286.95,71.0,1022.0,1.0,F
1467,2012,337,1000,289.91,93.0,1021.0,2.0,F
1468,2012,337,1100,289.59,93.0,1021.0,2.0,F
1469,2016,307,600,287.6,68.0,1018.0,1.0,F
1470,2015,30,1500,287.02,70.0,1027.0,1.0,F
1471,2014,64,1700,289.1,72.0,1019.0,2.0,F
1472,2012,337,1500,287.54,86.0,1017.0,2.0,F
1473,2017,306,900,290.14,77.0,1016.0,1.0,F
1474,2014,345,100,289.26,54.0,1026.0,0.0,F
1475,2015,21,1000,275.47,80.0,1027.0,1.0,F
1476,2014,284,1300,282.77,80.0,1026.0,1.0,F
1477,2016,55,1000,289.29,25.0,1018.0,1.0,F
1478,2016,68,1100,278.19,99.0,1016.0,1.0,F
1479,2015,248,600,291.71,68.0,1013.0,1.0,F
1480,2012,337,2300,291.98,72.0,1020.0,5.0,F
1481,2017,71,400,286.25,93.0,1016.0,0.0,F
1482,2016,53,1300,281.61,100.0,1016.0,1.0,F
1483,2015,73,500,290.3,28.0,1029.0,2.0,F
1484,2015,333,800,282.81,54.0,1019.0,1.0,F
1485,2014,67,600,286.81,67.0,1015.0,0.0,F
1486,2013,357,600,284.16,54.0,1034.0,1.0,F
1487,2015,81,1500,284.8,74.0,1034.0,1.0,F
1488,2014,303,2300,297.52,38.0,1026.0,1.0,F
1489,2015,7,300,287.09,48.0,1033.0,1.0,F
1490,2016,173,1900,300.98,54.0,1016.0,1.0,F
1491,2016,264,700,295.34,36.0,1016.0,2.0,F
1492,2012,338,1100,289.28,82.0,1020.0,0.0,F
1493,2016,331,2100,289.92,51.0,1016.0,4.0,F
1494,2016,342,1100,283.31,90.0,1024.0,1.0,F
1495,2016,174,2000,304.33,35.0,1015.0,1.0,F
1496,2013,277,1000,288.47,86.0,1011.0,1.0,F
1497,2012,338,1600,289.41,82.0,1021.0,3.0,F
1498,2015,200,1200,294.92,78.0,1014.0,1.0,F
1499,2012,338,1800,290.69,72.0,1022.0,3.0,F
1500,2014,325,1100,283.99,97.0,1027.0,1.0,F
1501,2016,88,2000,289.25,59.0,1015.0,8.0,F
1502,2013,175,400,289.36,83.0,1010.0,0.0,F
1503,2012,338,2200,292.49,63.0,1019.0,1.0,F
1504,2017,152,2200,294.24,56.0,1012.0,3.0,F
1505,2012,339,0,290.7,68.0,1019.0,2.0,F
1506,2016,3,2000,289.32,48.0,1016.0,6.0,F
1507,2016,181,2200,300.61,64.0,1013.0,4.0,F
1508,2017,310,2000,294.61,68.0,1019.0,1.0,F
1509,2017,214,1800,300.81,69.0,1014.0,2.0,F
1510,2014,50,300,286.67,72.0,1017.0,2.0,F
1511,2016,307,2200,295.24,56.0,1016.0,6.0,F
1512,2016,215,700,293.99,83.0,1016.0,2.0,F
1513,2012,339,800,287.8,87.0,1021.0,0.0,F
1514,2014,281,100,298.9,38.0,1024.0,2.0,F
1515,2012,339,1000,287.9,82.0,1021.0,0.0,F
1516,2012,339,1100,287.87,87.0,1021.0,0.0,F
1517,2015,211,1900,299.67,65.0,1017.0,2.0,F
1518,2015,131,2100,296.14,56.0,1024.0,1.0,F
1519,2017,178,900,291.89,68.0,1013.0,0.0,F
1520,2013,316,100,292.04,48.0,1017.0,1.0,F
1521,2014,101,500,288.96,77.0,1014.0,1.0,F
1522,2015,94,1100,280.5,51.0,1026.0,1.0,F
1523,2012,339,1800,291.01,72.0,1023.0,2.0,F
1524,2014,172,1700,297.22,63.0,1024.0,1.0,T
1525,2016,156,1200,288.73,100.0,1013.0,1.0,F
1526,2012,339,2100,291.32,82.0,1021.0,2.0,F
1527,2016,210,200,299.04,69.0,1012.0,3.0,F
1528,2017,301,900,289.23,62.0,1012.0,0.0,F
1529,2016,225,1900,302.16,49.0,1017.0,0.0,F
1530,2015,365,1700,280.93,93.0,1021.0,1.0,F
1531,2016,240,2100,297.12,53.0,1015.0,6.0,F
1532,2014,112,900,287.78,77.0,1016.0,2.0,F
1533,2017,257,2000,296.14,56.0,1014.0,3.0,F
1534,2012,340,500,289.03,93.0,1023.0,2.0,F
1535,2016,259,400,290.47,72.0,1017.0,2.0,F
1536,2015,315,0,291.06,48.0,1020.0,5.0,F
1537,2015,274,2100,300.58,65.0,1013.0,5.0,F
1538,2017,202,2100,298.91,64.0,1015.0,4.0,F
1539,2016,201,0,302.64,39.0,981.0,2.0,F
1540,2015,137,300,286.17,88.0,1029.0,1.0,F
1541,2015,103,600,283.93,75.0,1028.0,1.0,F
1542,2017,161,100,294.91,64.0,1013.0,5.0,F
1543,2016,162,1300,288.77,95.0,1014.0,0.0,F
1544,2016,68,200,282.63,80.0,1016.0,2.0,F
1545,2017,9,800,287.87,62.0,1022.0,1.0,F
1546,2012,340,1700,289.97,82.0,1024.0,2.0,F
1547,2012,340,1800,291.6,72.0,1024.0,2.0,F
1548,2016,365,1300,284.03,47.0,1018.0,1.0,F
1549,2015,317,1100,277.37,50.0,1021.0,1.0,F
1550,2013,331,0,292.47,35.0,1017.0,3.0,F
1551,2013,189,1800,295.49,65.0,1009.0,2.0,F
1552,2017,132,0,292.38,68.0,1019.0,5.0,F
1553,2013,194,1900,298.74,57.0,1014.0,4.0,F
1554,2014,19,700,297.86,54.0,1005.0,1.0,F
1555,2015,96,800,282.21,95.0,1025.0,0.0,F
1556,2015,40,700,282.3,86.0,1032.0,1.0,F
1557,2016,323,1900,296.98,5.0,1018.0,2.0,F
1558,2015,66,500,283.34,32.0,1029.0,1.0,F
1559,2017,218,500,293.97,82.0,1014.0,2.0,F
1560,2014,225,1200,291.91,80.0,1027.0,1.0,F
1561,2017,56,1000,279.37,66.0,1022.0,1.0,F
1562,2016,150,700,288.53,100.0,1015.0,1.0,F
1563,2016,82,1000,285.7,85.0,1019.0,1.0,F
1564,2017,91,500,285.99,66.0,1014.0,0.0,F
1565,2017,317,1600,284.91,93.0,1020.0,1.0,F
1566,2015,72,1200,284.61,52.0,1030.0,1.0,F
1567,2017,148,1600,289.14,67.0,1018.0,2.0,F
1568,2016,107,200,290.81,52.0,1012.0,4.0,F
1569,2016,102,400,289.05,68.0,1016.0,1.0,F
1570,2013,233,1500,291.14,95.0,1012.0,1.0,T
1571,2015,121,2200,302.66,25.0,1023.0,3.0,F
1572,2017,226,1600,292.38,73.0,1014.0,1.0,F
1573,2017,237,400,292.96,73.0,1010.0,2.0,F
1574,2014,164,1000,286.53,88.0,1020.0,1.0,F
1575,2014,42,1300,282.75,93.0,1018.0,0.0,F
1576,2017,82,800,287.33,76.0,1018.0,5.0,F
1577,2017,247,2300,298.49,69.0,1014.0,2.0,F
1578,2015,114,1900,289.16,76.0,1028.0,2.0,F
1579,2017,180,1200,290.15,82.0,1013.0,1.0,F
1580,2012,342,300,287.55,82.0,1018.0,0.0,F
1581,2016,66,1800,287.47,82.0,1019.0,2.0,F
1582,2012,342,500,287.1,82.0,1018.0,1.0,F
1583,2012,342,600,287.04,82.0,1018.0,0.0,F
1584,2016,230,1300,297.64,13.0,1012.0,0.0,F
1585,2017,78,2200,291.75,63.0,1019.0,4.0,F
1586,2016,329,900,284.52,71.0,1020.0,1.0,F
1587,2012,342,1000,287.0,77.0,1017.0,0.0,F
1588,2016,49,1200,288.33,100.0,1014.0,1.0,F
1589,2017,254,1000,294.14,83.0,1013.0,2.0,F
1590,2013,307,1600,281.9,69.0,1025.0,1.0,F
1591,2016,295,700,283.9,51.0,980.0,1.0,F
1592,2014,176,1100,284.21,88.0,1023.0,1.0,F
1593,2015,291,400,294.84,82.0,1015.0,2.0,F
1594,2017,300,300,296.4,57.0,1013.0,1.0,F
1595,2016,83,1100,283.04,67.0,1018.0,1.0,F
1596,2013,347,100,285.15,46.0,1022.0,1.0,F
1597,2013,220,1500,289.25,94.0,1017.0,1.0,F
1598,2015,91,800,279.69,87.0,1027.0,0.0,F
1599,2014,3,1600,282.8,54.0,1027.0,1.0,F
1600,2016,168,400,285.55,84.0,1017.0,1.0,F
1601,2016,16,2200,290.78,48.0,1020.0,1.0,F
1602,2016,290,1900,296.72,61.0,982.0,3.0,F
1603,2016,70,600,285.72,93.0,1018.0,1.0,F
1604,2017,186,700,291.98,93.0,1015.0,1.0,F
1605,2017,288,1200,288.74,81.0,1017.0,1.0,F
1606,2015,46,400,286.57,51.0,1029.0,0.0,F
1607,2014,317,300,285.37,73.0,1027.0,1.0,F
1608,2015,38,1800,285.08,66.0,1033.0,1.0,F
1609,2016,1,1300,279.8,77.0,1019.0,1.0,F
1610,2012,343,900,286.93,93.0,1014.0,3.0,F
1611,2014,179,600,289.63,80.0,1022.0,1.0,F
1612,2016,103,600,288.43,72.0,1020.0,4.0,F
1613,2016,221,1500,294.74,99.0,1011.0,1.0,F
1614,2016,78,100,292.58,70.0,1013.0,2.0,F
1615,2017,41,1000,286.98,100.0,1018.0,1.0,F
1616,2013,170,900,287.87,100.0,1012.0,0.0,F
1617,2012,343,1600,286.7,93.0,1015.0,0.0,F
1618,2017,147,700,288.75,67.0,1018.0,1.0,F
1619,2017,34,700,284.52,87.0,1020.0,1.0,F
1620,2014,251,200,298.75,79.0,1021.0,0.0,F
1621,2016,296,2000,303.29,25.0,979.0,2.0,F
1622,2015,230,1600,296.41,78.0,1015.0,2.0,F
1623,2012,343,2200,290.05,77.0,1014.0,4.0,F
1624,2017,88,1000,284.88,71.0,1017.0,1.0,F
1625,2016,12,1400,277.75,100.0,1023.0,1.0,F
1626,2017,245,1100,296.03,60.0,1007.0,0.0,F
1627,2013,291,200,293.51,83.0,1024.0,1.0,F
1628,2016,11,1100,283.95,95.0,1023.0,1.0,F
1629,2015,79,600,285.01,81.0,1029.0,1.0,F
1630,2015,244,1000,292.11,76.0,1016.0,2.0,F
1631,2014,135,300,301.28,69.0,1025.0,0.0,F
1632,2013,332,900,283.04,49.0,1012.0,1.0,F
1633,2012,344,800,285.89,83.0,1009.0,0.0,F
1634,2014,61,600,285.76,82.0,1015.0,1.0,F
1635,2013,195,800,291.92,94.0,1013.0,0.0,F
1636,2014,236,100,296.01,52.0,1025.0,1.0,F
1637,2017,218,300,296.46,73.0,1013.0,4.0,F
1638,2012,344,1300,284.07,86.0,1009.0,0.0,F
1639,2014,77,600,288.26,67.0,1012.0,3.0,F
1640,2014,27,1100,286.67,93.0,1018.0,0.0,F
1641,2016,112,0,298.87,22.0,1012.0,5.0,F
1642,2017,199,2000,299.15,61.0,1015.0,5.0,F
1643,2014,2,1700,287.48,54.0,1029.0,0.0,F
1644,2015,4,1200,268.98,75.0,1039.0,1.0,F
1645,2015,2,0,279.0,70.0,1033.0,1.0,F
1646,2012,344,2100,290.99,72.0,1014.0,2.0,F
1647,2014,8,1800,289.19,54.0,1030.0,0.0,F
1648,2016,264,2100,291.06,95.0,1016.0,1.0,F
1649,2012,345,0,289.89,72.0,1013.0,2.0,F
1650,2014,267,1600,295.74,64.0,1025.0,1.0,F
1651,2014,313,0,295.31,42.0,1028.0,0.0,F
1652,2012,345,300,285.39,82.0,1015.0,0.0,F
1653,2014,292,1400,287.19,94.0,1024.0,0.0,T
1654,2015,244,0,297.72,69.0,1012.0,3.0,F
1655,2012,345,600,285.37,87.0,1015.0,0.0,F
1656,2015,291,0,296.95,78.0,1012.0,3.0,F
1657,2016,119,1100,285.52,62.0,1011.0,4.0,F
1658,2017,221,1200,292.07,93.0,1013.0,1.0,F
1659,2012,345,1000,284.93,82.0,1016.0,0.0,F
1660,2012,345,1100,284.82,82.0,1016.0,0.0,F
1661,2017,162,1000,289.07,82.0,1013.0,1.0,F
1662,2017,77,1600,286.42,87.0,1019.0,1.0,F
1663,2015,305,500,288.51,61.0,1024.0,1.0,F
1664,2015,60,1900,283.15,100.0,1027.0,1.0,F
1665,2012,345,1600,284.23,76.0,1018.0,1.0,F
1666,2016,142,1500,288.51,55.0,1017.0,4.0,F
1667,2012,345,1800,287.97,72.0,1018.0,0.0,F
1668,2017,279,1600,288.7,55.0,1014.0,1.0,F
1669,2015,74,1300,285.34,59.0,1031.0,1.0,F
1670,2013,219,1300,288.25,93.0,1014.0,1.0,F
1671,2012,345,2200,291.12,67.0,1017.0,2.0,F
1672,2017,85,1300,285.56,77.0,1017.0,1.0,F
1673,2015,334,2000,291.48,22.0,1020.0,1.0,F
1674,2016,129,1100,285.67,72.0,1014.0,0.0,F
1675,2016,275,1700,297.38,35.0,1017.0,1.0,F
1676,2015,140,500,283.28,86.0,1028.0,1.0,F
1677,2015,334,500,279.92,72.0,1027.0,1.0,F
1678,2014,92,1600,284.77,67.0,1017.0,4.0,F
1679,2015,200,2300,296.93,83.0,1017.0,1.0,F
1680,2015,20,1700,284.82,56.0,1030.0,1.0,F
1681,2017,220,2100,300.16,61.0,1014.0,4.0,F
1682,2017,5,1600,285.32,81.0,1018.0,1.0,F
1683,2012,346,1000,283.09,81.0,1020.0,2.0,F
1684,2015,113,1200,281.59,90.0,1024.0,1.0,F
1685,2015,151,1700,294.16,75.0,1026.0,1.0,F
1686,2016,202,1500,302.64,39.0,981.0,2.0,F
1687,2016,233,900,292.81,94.0,1014.0,0.0,F
1688,2012,346,1500,281.86,87.0,1020.0,0.0,F
1689,2016,290,0,294.86,57.0,981.0,2.0,F
1690,2012,346,1700,290.01,71.0,1021.0,0.0,F
1691,2012,346,1800,292.53,52.0,1021.0,0.0,F
1692,2014,256,0,301.84,53.0,1021.0,1.0,F
1693,2014,343,0,289.26,65.0,1030.0,1.0,F
1694,2014,176,300,291.99,100.0,1023.0,0.0,F
1695,2015,137,2100,291.66,69.0,1028.0,2.0,F
1696,2015,114,1400,284.12,93.0,1026.0,1.0,F
1697,2014,124,600,288.07,57.0,1025.0,1.0,T
1698,2015,365,0,288.64,38.0,1019.0,5.0,F
1699,2014,314,300,289.05,53.0,1023.0,1.0,F
1700,2017,26,1700,280.04,57.0,1024.0,1.0,F
1701,2017,10,2200,290.15,55.0,1019.0,2.0,F
1702,2016,268,1500,293.4,45.0,1017.0,1.0,F
1703,2013,188,1900,295.95,60.0,1008.0,1.0,F
1704,2017,46,1600,277.34,76.0,985.0,0.0,F
1705,2016,75,2000,294.05,54.0,1022.0,1.0,F
1706,2012,347,900,283.28,62.0,1018.0,0.0,F
1707,2016,70,400,287.87,77.0,1018.0,1.0,F
1708,2017,280,1900,304.38,23.0,1010.0,3.0,F
1709,2014,256,900,291.77,76.0,1021.0,1.0,F
1710,2014,2,200,287.35,54.0,1028.0,1.0,F
1711,2015,104,1900,294.41,58.0,1029.0,1.0,F
1712,2015,153,1000,281.86,89.0,1028.0,0.0,F
1713,2014,180,2200,300.07,67.0,1023.0,2.0,F
1714,2015,186,1100,291.6,72.0,1014.0,2.0,F
1715,2013,181,100,299.12,39.0,1010.0,1.0,F
1716,2015,7,2200,297.19,22.0,1031.0,1.0,F
1717,2017,183,1700,292.16,77.0,1016.0,3.0,F
1718,2015,251,1900,304.43,51.0,1010.0,4.0,F
1719,2016,253,1200,291.83,73.0,1016.0,2.0,F
1720,2017,105,400,288.14,63.0,1015.0,4.0,F
1721,2013,341,0,284.42,57.0,1019.0,2.0,F
1722,2016,241,2000,299.31,64.0,1016.0,4.0,F
1723,2012,348,900,284.18,87.0,1016.0,3.0,F
1724,2016,38,2200,299.33,9.0,1018.0,3.0,F
1725,2016,357,100,293.06,68.0,1013.0,1.0,F
1726,2014,116,0,290.24,68.0,1013.0,4.0,F
1727,2016,11,200,284.84,88.0,1028.0,1.0,F
1728,2017,122,900,287.23,100.0,1013.0,0.0,F
1729,2015,26,300,288.26,35.0,1030.0,2.0,F
1730,2014,7,1200,281.13,54.0,1029.0,1.0,F
1731,2017,306,1100,290.14,77.0,1016.0,1.0,F
1732,2016,82,1300,286.14,93.0,1018.0,2.0,F
1733,2015,244,500,292.87,73.0,1014.0,4.0,F
1734,2012,348,2000,291.22,59.0,1014.0,3.0,F
1735,2015,296,2100,298.08,40.0,1026.0,2.0,F
1736,2015,338,1700,285.49,53.0,1026.0,1.0,F
1737,2014,51,1000,282.95,76.0,1015.0,0.0,F
1738,2013,235,100,297.09,49.0,1009.0,1.0,F
1739,2016,158,1200,289.2,72.0,1011.0,2.0,F
1740,2013,274,1200,283.48,61.0,1025.0,1.0,T
1741,2014,2,1000,282.79,54.0,1029.0,1.0,F
1742,2017,236,100,294.33,73.0,1013.0,3.0,F
1743,2015,269,1200,293.68,94.0,1010.0,1.0,F
1744,2016,310,1500,286.13,77.0,1018.0,1.0,F
1745,2016,152,1000,289.38,72.0,1012.0,1.0,F
1746,2016,341,400,287.23,77.0,1015.0,4.0,F
1747,2017,304,2200,292.14,68.0,1012.0,3.0,F
1748,2014,261,1600,294.74,82.0,1023.0,1.0,F
1749,2014,278,1000,285.7,72.0,1025.0,1.0,F
1750,2014,147,2200,297.52,60.0,1015.0,2.0,F
1751,2012,349,1300,286.51,87.0,1010.0,7.0,F
1752,2014,223,1000,291.25,79.0,1026.0,1.0,F
1753,2013,172,1100,282.64,86.0,1023.0,1.0,F
1754,2015,71,2300,298.47,39.0,1028.0,1.0,F
1755,2015,258,1100,295.86,78.0,1011.0,3.0,F
1756,2015,217,1600,296.57,73.0,1015.0,4.0,F
1757,2017,218,100,298.15,69.0,1013.0,4.0,F
1758,2015,34,1000,277.71,70.0,1030.0,1.0,F
1759,2013,239,500,295.43,53.0,1011.0,1.0,F
1760,2017,5,1200,285.0,81.0,1018.0,1.0,F
1761,2017,283,0,297.72,60.0,1012.0,4.0,F
1762,2014,326,0,286.4,76.0,1027.0,1.0,F
1763,2016,272,2300,299.01,27.0,1014.0,1.0,F
1764,2015,320,1000,288.61,62.0,1014.0,5.0,F
1765,2013,355,800,281.91,54.0,1024.0,1.0,F
1766,2017,68,200,291.48,42.0,1017.0,2.0,F
1767,2013,197,1400,291.49,88.0,1011.0,1.0,T
1768,2017,229,800,290.3,88.0,1016.0,1.0,F
1769,2016,245,700,293.11,88.0,1012.0,1.0,F
1770,2017,262,500,292.06,82.0,1013.0,3.0,F
1771,2012,350,900,284.11,54.0,1009.0,3.0,F
1772,2015,208,2000,297.74,56.0,1014.0,4.0,F
1773,2015,271,500,294.88,88.0,1011.0,2.0,F
1774,2015,346,500,283.79,76.0,1017.0,3.0,F
1775,2012,350,1300,283.56,54.0,1011.0,4.0,F
1776,2016,56,300,293.84,24.0,1016.0,1.0,F
1777,2015,221,100,295.43,56.0,1014.0,4.0,F
1778,2016,301,1700,298.47,50.0,982.0,1.0,F
1779,2017,182,1900,293.49,64.0,1013.0,3.0,F
1780,2016,47,1200,286.51,76.0,1015.0,1.0,F
1781,2017,280,1600,291.25,12.0,1011.0,1.0,F
1782,2012,350,2000,287.34,44.0,1015.0,6.0,F
1783,2017,12,2200,287.92,72.0,1015.0,5.0,F
1784,2015,187,1900,294.14,77.0,1018.0,2.0,F
1785,2015,335,100,290.3,32.0,1019.0,3.0,F
1786,2016,314,800,290.39,63.0,1017.0,2.0,F
1787,2016,171,900,293.88,41.0,1015.0,1.0,F
1788,2015,178,1600,294.45,73.0,1016.0,3.0,F
1789,2016,211,100,299.47,64.0,1011.0,4.0,F
1790,2012,351,400,282.91,81.0,1016.0,2.0,F
1791,2012,351,500,282.76,81.0,1016.0,3.0,F
1792,2013,225,1500,288.81,77.0,1016.0,2.0,T
1793,2016,111,1700,295.34,28.0,1014.0,1.0,F
1794,2016,246,2300,296.79,68.0,1013.0,3.0,F
1795,2013,241,300,295.44,54.0,1008.0,1.0,F
1796,2016,222,700,291.08,95.0,1012.0,0.0,F
1797,2012,351,1100,283.25,81.0,1014.0,3.0,F
1798,2013,216,600,289.34,87.0,1014.0,1.0,F
1799,2012,351,1300,283.37,87.0,1015.0,2.0,F
1800,2012,351,1400,283.19,87.0,1015.0,3.0,F
1801,2013,239,1800,298.93,61.0,1015.0,2.0,F
1802,2016,69,1000,282.5,100.0,1017.0,1.0,F
1803,2014,52,1500,285.62,87.0,1016.0,0.0,F
1804,2014,350,2200,285.14,90.0,1029.0,1.0,F
1805,2015,161,1300,290.02,90.0,1025.0,0.0,F
1806,2017,186,200,295.6,73.0,1013.0,4.0,F
1807,2016,200,300,296.85,48.0,980.0,1.0,F
1808,2015,151,2200,297.15,70.0,1026.0,1.0,F
1809,2014,138,2100,296.22,100.0,1022.0,1.0,F
1810,2015,71,400,288.7,68.0,1031.0,1.0,F
1811,2014,289,2200,294.71,65.0,1026.0,2.0,F
