,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
1495,2013,355,200,285.45,27.0,996.0,1.0,F
1496,2016,71,200,294.07,60.0,1016.0,3.0,F
1497,2016,47,800,290.85,52.0,1014.0,1.0,F
1498,2017,230,700,293.39,77.0,1016.0,2.0,F
1499,2016,11,2300,290.13,36.0,1023.0,4.0,F
1500,2016,54,900,288.51,48.0,1014.0,0.0,F
1501,2015,15,0,285.16,49.0,1035.0,0.0,F
1502,2013,345,2200,293.82,26.0,1017.0,0.0,F
1503,2016,293,1900,299.13,27.0,963.0,1.0,F
1504,2016,30,1400,283.19,86.0,1018.0,0.0,F
1505,2014,232,1300,286.67,91.0,1024.0,0.0,F
1506,2015,359,1400,278.78,92.0,1016.0,7.0,F
1507,2017,328,1100,288.91,63.0,1013.0,0.0,F
1508,2016,1,2100,289.35,13.0,1019.0,1.0,F
1509,2017,166,400,296.33,77.0,1012.0,3.0,F
1510,2015,270,1700,298.63,60.0,1018.0,1.0,F
1511,2016,323,300,289.86,67.0,1015.0,1.0,F
1512,2016,344,1900,287.91,67.0,1025.0,2.0,F
1513,2013,213,700,289.07,86.0,1019.0,1.0,T
1514,2015,25,900,281.63,33.0,1032.0,1.0,F
1515,2017,240,2300,306.62,51.0,1008.0,2.0,F
1516,2017,261,1100,290.38,88.0,1013.0,0.0,F
1517,2013,362,100,295.06,25.0,1006.0,1.0,F
1518,2015,335,1000,281.29,65.0,1020.0,1.0,F
1519,2017,277,100,294.43,60.0,1011.0,2.0,F
1520,2014,41,2300,292.44,60.0,1016.0,1.0,F
1521,2012,341,600,286.6,93.0,1022.0,0.0,F
1522,2017,85,100,290.95,72.0,1016.0,3.0,F
1523,2016,333,600,284.29,35.0,1016.0,1.0,F
1524,2014,39,500,284.87,76.0,1023.0,0.0,F
1525,2016,319,400,293.52,37.0,1019.0,1.0,F
1526,2017,194,1000,293.07,88.0,1015.0,0.0,F
1527,2016,299,300,287.75,86.0,964.0,0.0,F
1528,2016,247,500,292.12,82.0,1012.0,1.0,F
1529,2013,246,100,300.57,70.0,1011.0,2.0,F
1530,2017,231,100,299.56,57.0,1014.0,1.0,F
1531,2017,85,600,287.39,82.0,1018.0,2.0,F
1532,2014,100,1400,285.33,93.0,1015.0,0.0,F
1533,2017,298,1200,297.31,35.0,1013.0,1.0,F
1534,2016,92,100,293.4,42.0,1016.0,6.0,F
1535,2014,24,900,285.57,74.0,1018.0,1.0,F
1536,2014,75,300,293.87,55.0,1021.0,0.0,F
1537,2015,282,1000,293.52,65.0,1016.0,1.0,F
1538,2012,341,2300,291.3,68.0,1016.0,0.0,T
1539,2016,146,300,289.47,63.0,1017.0,3.0,F
1540,2017,310,200,291.34,63.0,1017.0,1.0,F
1541,2017,75,1400,286.36,93.0,1019.0,1.0,F
1542,2015,156,0,291.04,66.0,1023.0,1.0,F
1543,2014,359,1500,279.08,64.0,1025.0,2.0,F
1544,2012,342,500,287.86,93.0,1017.0,0.0,F
1545,2013,202,2000,298.26,55.0,1011.0,2.0,F
1546,2013,212,400,291.08,70.0,1014.0,1.0,F
1547,2015,225,2300,307.3,47.0,1012.0,6.0,F
1548,2014,269,900,290.34,85.0,1024.0,0.0,F
1549,2016,50,2300,292.19,59.0,1019.0,5.0,F
1550,2014,161,900,291.12,84.0,1007.0,0.0,F
1551,2017,296,2100,310.29,8.0,1017.0,2.0,F
1552,2013,237,700,290.56,72.0,1017.0,0.0,F
1553,2017,169,1400,290.91,100.0,1011.0,1.0,F
1554,2013,280,900,289.24,48.0,1013.0,1.0,F
1555,2015,358,1800,284.07,41.0,1016.0,1.0,F
1556,2017,287,1900,296.92,39.0,1015.0,1.0,F
1557,2013,271,1700,293.57,34.0,1016.0,1.0,F
1558,2017,217,800,294.51,88.0,1014.0,1.0,F
1559,2017,333,1100,285.22,87.0,1015.0,0.0,F
1560,2016,83,400,289.14,55.0,1017.0,2.0,F
1561,2012,342,2200,291.98,59.0,1012.0,0.0,F
1562,2012,342,2300,291.54,63.0,1012.0,0.0,F
1563,2016,36,400,288.17,41.0,1024.0,1.0,F
1564,2014,156,1600,292.63,70.0,1010.0,1.0,F
1565,2012,343,200,288.74,82.0,1012.0,0.0,F
1566,2015,62,600,277.59,94.0,1028.0,1.0,F
1567,2014,3,0,295.51,30.0,1007.0,1.0,F
1568,2012,343,500,287.99,93.0,1013.0,0.0,F
1569,2012,343,600,287.02,87.0,1014.0,0.0,F
1570,2016,303,800,282.26,89.0,963.0,0.0,F
1571,2015,129,1000,280.14,95.0,1031.0,0.0,F
1572,2016,332,2100,288.02,67.0,1015.0,9.0,F
1573,2014,336,500,283.43,85.0,1031.0,1.0,F
1574,2014,198,1400,291.65,72.0,1017.0,0.0,F
1575,2014,39,2100,290.45,52.0,1023.0,2.0,F
1576,2016,73,1300,282.72,81.0,1021.0,1.0,F
1577,2012,343,1400,285.15,93.0,1014.0,0.0,F
1578,2015,363,400,280.51,37.0,1011.0,3.0,F
1579,2012,343,1600,285.84,100.0,1015.0,0.0,F
1580,2013,365,900,282.41,29.0,1022.0,0.0,F
1581,2014,170,500,289.86,71.0,1019.0,1.0,F
1582,2014,228,1700,298.6,63.0,1029.0,1.0,F
1583,2013,183,2100,301.36,36.0,1010.0,1.0,T
1584,2014,88,1500,286.04,82.0,1020.0,0.0,F
1585,2013,290,2200,299.8,58.0,1014.0,3.0,F
1586,2017,255,1200,293.94,88.0,1013.0,2.0,F
1587,2015,97,2300,283.61,82.0,1028.0,1.0,F
1588,2012,344,100,296.3,32.0,994.0,0.0,F
1589,2014,77,1500,286.41,67.0,1011.0,1.0,F
1590,2016,296,500,284.61,50.0,959.0,0.0,F
1591,2012,344,400,296.3,32.0,994.0,0.0,F
1592,2013,278,1200,290.61,44.0,1016.0,2.0,T
1593,2012,344,600,291.81,37.0,995.0,2.0,F
1594,2015,34,1200,277.67,78.0,1031.0,1.0,F
1595,2014,118,1300,285.55,82.0,1016.0,2.0,F
1596,2017,220,2100,302.8,51.0,1013.0,2.0,F
1597,2015,207,1800,299.92,61.0,1014.0,3.0,T
1598,2013,225,1200,288.1,92.0,1013.0,1.0,F
1599,2015,270,2000,304.73,58.0,1010.0,3.0,T
1600,2012,344,1300,284.48,42.0,995.0,3.0,F
1601,2016,288,2100,297.75,40.0,961.0,1.0,F
1602,2014,286,400,288.81,70.0,1025.0,0.0,F
1603,2014,153,2300,296.98,47.0,1010.0,3.0,F
1604,2015,340,2000,293.13,14.0,1029.0,1.0,F
1605,2014,357,900,277.86,84.0,1031.0,1.0,F
1606,2014,28,1200,283.29,87.0,1018.0,0.0,F
1607,2015,28,500,280.95,86.0,1035.0,0.0,F
1608,2017,311,0,294.15,56.0,1017.0,2.0,F
1609,2017,321,1500,290.15,82.0,1017.0,0.0,F
1610,2015,16,2200,292.39,27.0,1034.0,1.0,F
1611,2017,65,1500,279.98,42.0,1022.0,1.0,F
1612,2012,345,100,289.13,77.0,1013.0,0.0,F
1613,2013,222,2200,297.39,51.0,1013.0,1.0,F
1614,2012,345,300,287.21,87.0,1014.0,0.0,T
1615,2012,345,400,286.12,93.0,1014.0,0.0,F
1616,2015,211,1500,295.86,78.0,1016.0,2.0,F
1617,2015,216,400,296.67,73.0,1011.0,3.0,F
1618,2015,145,1500,287.26,77.0,1027.0,1.0,F
1619,2014,126,1100,285.11,85.0,1014.0,0.0,F
1620,2015,227,800,296.94,69.0,1013.0,1.0,F
1621,2017,121,1900,299.15,44.0,1014.0,4.0,F
1622,2014,365,1600,274.15,44.0,1031.0,3.0,F
1623,2015,231,300,297.05,78.0,1012.0,3.0,F
1624,2012,345,1300,285.98,87.0,1016.0,0.0,F
1625,2013,316,200,293.12,29.0,1018.0,1.0,F
1626,2014,63,600,285.88,87.0,1018.0,0.0,F
1627,2017,211,600,293.92,93.0,1018.0,2.0,F
1628,2014,7,900,284.41,52.0,1016.0,1.0,F
1629,2012,345,1800,288.29,72.0,1018.0,0.0,F
1630,2017,216,300,301.49,48.0,1015.0,3.0,F
1631,2012,345,2000,291.37,55.0,1017.0,0.0,F
1632,2015,38,1000,277.29,84.0,1033.0,0.0,F
1633,2017,101,500,288.84,63.0,1016.0,2.0,F
1634,2015,312,1300,284.48,33.0,1015.0,0.0,F
1635,2015,130,600,283.45,79.0,1029.0,0.0,F
1636,2016,294,500,284.47,41.0,964.0,1.0,F
1637,2012,346,200,287.98,82.0,1018.0,0.0,F
1638,2015,218,1700,299.93,47.0,1013.0,1.0,F
1639,2014,23,1800,287.89,67.0,1014.0,1.0,F
1640,2017,246,600,302.3,54.0,1011.0,0.0,F
1641,2013,354,0,284.38,51.0,999.0,0.0,F
1642,2013,204,0,294.3,75.0,1012.0,0.0,F
1643,2017,162,2300,293.78,56.0,1013.0,5.0,F
1644,2016,352,1500,279.49,45.0,1019.0,2.0,F
1645,2016,170,800,291.27,56.0,1016.0,0.0,F
1646,2012,346,1100,283.35,93.0,1020.0,0.0,F
1647,2014,309,1100,276.71,50.0,1034.0,1.0,F
1648,2017,185,100,302.35,60.0,1015.0,4.0,F
1649,2013,211,1800,295.23,59.0,1014.0,1.0,F
1650,2014,255,400,296.6,56.0,1022.0,0.0,F
1651,2015,55,1100,274.0,86.0,1035.0,1.0,F
1652,2016,26,600,286.18,57.0,1020.0,1.0,F
1653,2015,143,300,287.11,77.0,1029.0,1.0,F
1654,2014,77,1300,285.79,77.0,1010.0,0.0,F
1655,2017,94,300,288.36,72.0,1013.0,0.0,F
1656,2016,239,1900,297.13,56.0,1016.0,1.0,F
1657,2014,79,800,286.47,82.0,1018.0,0.0,F
1658,2017,103,100,292.84,72.0,1016.0,2.0,F
1659,2016,67,1700,283.22,81.0,1012.0,4.0,F
1660,2015,131,300,290.9,63.0,1026.0,1.0,F
1661,2014,199,1400,290.75,88.0,1016.0,1.0,F
1662,2015,300,200,292.85,42.0,1025.0,0.0,F
1663,2015,265,100,297.77,73.0,1010.0,4.0,F
1664,2017,274,2200,297.34,57.0,1008.0,5.0,F
1665,2015,8,1300,283.4,61.0,1031.0,2.0,F
1666,2012,347,800,284.45,87.0,1018.0,0.0,F
1667,2013,346,200,287.62,39.0,1018.0,1.0,F
1668,2015,255,300,300.09,47.0,1013.0,2.0,F
1669,2015,115,600,282.71,86.0,1028.0,0.0,F
1670,2015,309,1100,283.88,35.0,1020.0,1.0,F
1671,2017,319,2000,295.31,33.0,1015.0,1.0,F
1672,2017,168,1400,290.79,93.0,1012.0,3.0,F
1673,2014,15,400,294.36,14.0,1023.0,1.0,T
1674,2014,88,1800,293.13,46.0,1019.0,1.0,F
1675,2012,347,1900,293.93,22.0,997.0,3.0,F
1676,2016,174,700,294.05,61.0,1014.0,1.0,F
1677,2012,347,2100,293.93,22.0,997.0,3.0,F
1678,2012,347,2300,292.32,52.0,1014.0,0.0,F
1679,2013,270,1100,287.33,64.0,1010.0,1.0,F
1680,2017,244,2300,310.5,14.0,1007.0,1.0,F
1681,2013,251,500,298.0,51.0,1009.0,0.0,F
1682,2012,348,300,287.5,87.0,1015.0,0.0,F
1683,2014,25,300,290.28,55.0,1021.0,1.0,F
1684,2015,43,1300,277.58,50.0,1034.0,0.0,F
1685,2012,348,600,285.58,93.0,1015.0,0.0,F
1686,2017,122,300,294.51,64.0,1012.0,2.0,F
1687,2015,316,2000,295.42,6.0,1018.0,1.0,F
1688,2014,179,1700,296.87,59.0,1023.0,0.0,F
1689,2017,135,1000,286.55,76.0,1012.0,1.0,F
1690,2017,209,800,293.78,88.0,1013.0,2.0,F
1691,2016,12,2200,292.22,27.0,1021.0,3.0,F
1692,2015,264,1900,302.86,61.0,1010.0,5.0,F
1693,2017,122,1400,288.65,93.0,1013.0,1.0,F
1694,2016,152,400,290.7,77.0,1013.0,3.0,F
1695,2016,145,1400,285.86,82.0,1018.0,0.0,F
1696,2017,59,200,285.57,87.0,1010.0,2.0,F
1697,2012,348,1800,287.96,67.0,1015.0,0.0,F
1698,2013,343,700,277.24,63.0,1022.0,1.0,F
1699,2016,365,2300,289.08,72.0,1015.0,4.0,F
1700,2014,325,700,281.83,95.0,1028.0,0.0,F
1701,2016,62,1400,282.68,86.0,1024.0,0.0,F
1702,2015,208,1600,295.09,60.0,1014.0,1.0,T
1703,2016,236,1700,298.14,69.0,1017.0,2.0,F
1704,2012,349,100,288.16,59.0,1011.0,1.0,F
1705,2016,153,100,294.59,68.0,1010.0,1.0,F
1706,2016,38,1000,285.84,35.0,1021.0,1.0,F
1707,2016,93,2300,297.77,46.0,1019.0,3.0,F
1708,2016,86,2300,296.24,43.0,1017.0,3.0,F
1709,2014,358,100,289.5,49.0,1032.0,0.0,F
1710,2016,223,100,299.85,42.0,957.0,1.0,F
1711,2014,343,1700,283.33,66.0,1033.0,1.0,T
1712,2015,221,900,291.07,82.0,1014.0,0.0,F
1713,2016,230,400,296.43,57.0,1011.0,0.0,F
1714,2014,14,700,287.68,32.0,1024.0,1.0,F
1715,2016,32,2300,286.65,19.0,1018.0,4.0,F
1716,2017,134,600,288.98,72.0,1011.0,1.0,F
1717,2014,121,0,297.16,11.0,1029.0,3.0,F
1718,2013,202,0,298.53,55.0,1010.0,3.0,F
1719,2016,157,1900,297.45,77.0,1014.0,3.0,F
1720,2012,349,1700,286.22,87.0,1009.0,0.0,F
1721,2014,21,1900,295.59,10.0,1019.0,1.0,F
1722,2015,257,1000,293.54,83.0,1009.0,0.0,F
1723,2014,292,1500,288.23,69.0,1024.0,0.0,F
1724,2012,349,2100,288.28,54.0,1008.0,0.0,F
1725,2012,349,2200,288.31,51.0,1007.0,0.0,F
1726,2014,171,200,297.25,43.0,1020.0,0.0,F
1727,2012,350,0,287.15,51.0,1007.0,1.0,F
1728,2016,327,2000,291.94,52.0,1020.0,2.0,F
1729,2017,4,1900,285.83,67.0,1022.0,1.0,F
1730,2016,262,100,300.88,73.0,1012.0,4.0,F
1731,2013,220,300,292.63,63.0,1018.0,1.0,F
1732,2016,354,2100,292.43,10.0,1022.0,1.0,F
1733,2017,236,2000,296.45,68.0,1012.0,4.0,F
1734,2016,327,2200,292.65,63.0,1019.0,3.0,F
1735,2015,102,800,280.26,75.0,1026.0,0.0,F
1736,2012,350,900,281.1,81.0,1008.0,0.0,F
1737,2015,334,1900,287.63,16.0,1021.0,1.0,F
1738,2015,278,1200,287.68,77.0,1009.0,2.0,F
1739,2014,363,700,271.62,82.0,1035.0,0.0,F
1740,2016,287,1200,280.32,85.0,963.0,0.0,F
1741,2015,85,2000,300.32,24.0,1032.0,0.0,F
1742,2014,254,600,293.75,59.0,1023.0,0.0,F
1743,2014,116,600,286.04,82.0,1010.0,2.0,F
1744,2012,350,1700,283.83,57.0,1012.0,2.0,F
1745,2017,278,1600,288.2,59.0,1013.0,1.0,F
1746,2015,41,2100,289.34,60.0,1028.0,1.0,F
1747,2014,110,2200,297.52,56.0,1016.0,0.0,F
1748,2016,263,800,293.12,100.0,1014.0,0.0,F
1749,2015,338,2200,290.47,63.0,1018.0,0.0,F
1750,2012,350,2300,285.96,47.0,1013.0,1.0,F
1751,2017,304,2200,293.35,68.0,1012.0,1.0,F
1752,2017,56,1500,278.22,70.0,1020.0,1.0,F
1753,2017,288,1800,300.15,13.0,1018.0,2.0,F
1754,2013,352,1200,289.6,35.0,1014.0,1.0,T
1755,2014,302,2300,298.69,29.0,1028.0,0.0,F
1756,2013,350,2000,300.57,27.0,1004.0,1.0,F
1757,2015,333,1600,282.05,34.0,1020.0,1.0,F
1758,2016,159,0,297.82,68.0,1010.0,5.0,F
1759,2014,118,100,291.84,55.0,1015.0,2.0,T
1760,2014,64,1000,285.74,87.0,1017.0,0.0,F
1761,2015,54,0,283.18,91.0,1023.0,1.0,F
1762,2016,317,200,296.15,27.0,1017.0,2.0,F
1763,2016,354,1800,288.75,15.0,1026.0,2.0,F
1764,2015,225,1600,299.7,64.0,1014.0,0.0,F
1765,2014,6,1700,289.45,13.0,1023.0,1.0,F
1766,2016,66,1300,287.03,93.0,1014.0,3.0,F
1767,2014,204,2100,303.66,42.0,1014.0,7.0,F
1768,2015,354,1500,278.88,93.0,1020.0,1.0,F
1769,2013,213,0,297.09,56.0,1017.0,2.0,F
1770,2014,146,800,290.33,82.0,1014.0,0.0,F
1771,2016,48,800,289.24,59.0,1011.0,1.0,F
1772,2016,298,2000,296.03,49.0,964.0,1.0,F
1773,2014,191,1500,293.53,86.0,1014.0,1.0,F
1774,2015,144,900,282.54,89.0,1029.0,0.0,F
1775,2017,178,0,304.45,16.0,1013.0,5.0,F
1776,2016,87,1100,287.0,87.0,1015.0,0.0,F
1777,2014,96,1500,286.52,54.0,1019.0,0.0,F
1778,2014,134,2100,304.79,12.0,962.0,1.0,T
1779,2015,154,700,286.08,87.0,1025.0,0.0,F
1780,2014,99,1800,298.2,21.0,1017.0,0.0,F
1781,2016,204,1500,299.12,64.0,1015.0,1.0,F
1782,2016,194,1100,291.56,88.0,1013.0,0.0,F
1783,2016,251,200,296.24,82.0,1009.0,4.0,F
1784,2017,282,800,291.69,77.0,1009.0,3.0,F
1785,2012,352,1000,284.99,58.0,1019.0,0.0,F
1786,2015,102,1000,278.92,77.0,1026.0,0.0,F
1787,2015,232,100,299.28,69.0,1011.0,4.0,F
1788,2015,205,600,294.8,83.0,1017.0,2.0,F
1789,2014,336,2300,285.52,99.0,1026.0,1.0,F
1790,2017,304,2300,292.9,68.0,1012.0,1.0,F
1791,2012,352,1600,285.03,66.0,1021.0,1.0,F
1792,2015,175,600,293.26,52.0,1024.0,0.0,F
1793,2012,352,1800,285.43,71.0,1022.0,0.0,F
1794,2016,253,2000,301.41,64.0,1016.0,3.0,F
1795,2017,187,1300,292.08,88.0,1015.0,1.0,F
1796,2017,231,1800,295.4,57.0,1015.0,1.0,F
1797,2014,39,1000,283.46,76.0,1023.0,0.0,F
1798,2016,134,400,290.83,82.0,1016.0,2.0,F
1799,2014,31,900,285.91,95.0,1014.0,0.0,F
1800,2014,17,2200,301.11,27.0,988.0,1.0,F
1801,2017,320,2100,297.65,31.0,1014.0,1.0,F
1802,2015,208,1400,293.07,64.0,1014.0,1.0,F
1803,2013,275,800,284.77,87.0,1025.0,0.0,F
1804,2012,353,500,285.34,81.0,1021.0,0.0,F
1805,2016,333,400,285.95,62.0,1015.0,2.0,F
1806,2015,25,800,281.58,33.0,1032.0,1.0,F
1807,2016,287,1700,294.16,50.0,964.0,1.0,F
1808,2015,347,2100,290.7,43.0,1017.0,2.0,F
1809,2015,12,1700,282.72,91.0,1036.0,1.0,F
1810,2013,308,1900,286.42,81.0,1022.0,0.0,F
1811,2015,103,100,295.42,38.0,1025.0,1.0,F
1812,2014,14,200,292.63,27.0,1010.0,1.0,F
1813,2017,274,1700,292.5,72.0,1011.0,1.0,F
1814,2016,91,1100,282.6,76.0,1017.0,1.0,F
1815,2014,211,600,296.73,52.0,1027.0,0.0,F
1816,2012,353,1700,287.19,76.0,1021.0,0.0,F
1817,2014,57,1700,287.63,63.0,1018.0,2.0,F
1818,2014,158,1200,288.93,77.0,1009.0,0.0,F
1819,2012,353,2000,289.62,55.0,1019.0,0.0,F
1820,2015,80,400,288.68,60.0,1030.0,0.0,F
1821,2014,91,1200,283.77,81.0,1014.0,0.0,F
1822,2016,5,1100,285.24,76.0,1011.0,2.0,F
1823,2015,305,1100,289.68,72.0,1016.0,0.0,F
1824,2017,44,1000,284.7,81.0,1016.0,1.0,F
1825,2015,275,1900,299.6,51.0,1012.0,5.0,F
1826,2016,144,1000,285.07,82.0,1013.0,1.0,F
1827,2014,109,900,286.76,77.0,1014.0,0.0,F
1828,2012,354,500,287.3,82.0,1017.0,0.0,F
1829,2014,137,700,293.79,73.0,1013.0,0.0,F
1830,2017,8,1600,283.91,71.0,1022.0,1.0,F
1831,2016,149,1400,288.56,74.0,1013.0,1.0,F
1832,2016,26,1900,291.7,26.0,1024.0,1.0,F
1833,2017,92,1000,286.81,77.0,1016.0,1.0,F
1834,2016,85,1100,285.65,71.0,1014.0,0.0,F
1835,2017,148,1400,286.98,93.0,1016.0,1.0,F
1836,2013,239,1900,303.82,42.0,1013.0,1.0,F
1837,2013,187,500,292.07,77.0,1010.0,0.0,F
1838,2015,103,1700,290.97,57.0,1030.0,1.0,F
1839,2017,260,200,295.59,64.0,1011.0,1.0,F
1840,2013,247,1500,297.96,78.0,1010.0,0.0,F
1841,2016,38,1500,283.35,40.0,1021.0,1.0,F
1842,2014,112,2300,293.29,55.0,1013.0,4.0,F
1843,2012,354,2000,288.16,67.0,1011.0,2.0,F
1844,2016,265,2300,299.48,49.0,958.0,1.0,F
1845,2017,128,2000,292.65,55.0,1013.0,4.0,F
1846,2013,356,700,282.29,87.0,1017.0,1.0,F
1847,2016,356,300,293.0,14.0,1018.0,1.0,F
1848,2015,45,700,282.07,51.0,1030.0,0.0,F
1849,2017,62,800,286.47,38.0,1018.0,1.0,F
1850,2017,76,1000,286.77,100.0,1018.0,1.0,F
1851,2013,183,200,300.55,53.0,1005.0,1.0,F
1852,2017,292,1400,291.07,82.0,1013.0,0.0,F
1853,2015,162,800,289.36,90.0,1024.0,0.0,F
1854,2013,288,300,293.89,71.0,1012.0,0.0,F
1855,2015,284,2300,307.81,27.0,1011.0,4.0,F
1856,2012,355,900,281.6,34.0,1018.0,6.0,F
1857,2016,199,0,301.84,38.0,958.0,1.0,F
1858,2014,211,1600,297.68,73.0,1015.0,1.0,F
1859,2016,248,1400,290.22,72.0,1011.0,1.0,F
1860,2014,113,1100,284.91,71.0,1014.0,1.0,F
1861,2014,94,600,284.64,76.0,1018.0,0.0,F
1862,2014,290,200,289.91,74.0,1026.0,1.0,F
1863,2016,191,1200,290.54,88.0,1016.0,0.0,F
1864,2016,337,400,285.71,71.0,1014.0,0.0,F
1865,2015,247,2300,298.79,53.0,1011.0,4.0,F
1866,2014,245,500,292.39,66.0,1022.0,0.0,F
1867,2015,100,1200,278.3,80.0,1028.0,1.0,T
1868,2013,267,1600,293.24,39.0,1019.0,0.0,T
1869,2015,326,1700,290.41,17.0,1022.0,1.0,F
1870,2012,355,2300,287.99,14.0,1022.0,0.0,F
1871,2014,121,1900,300.77,13.0,1031.0,2.0,T
1872,2014,360,1000,275.36,34.0,1029.0,2.0,F
1873,2015,183,300,296.57,77.0,1014.0,3.0,F
1874,2015,284,1400,294.47,47.0,1014.0,1.0,F
1875,2012,356,400,282.6,34.0,1024.0,0.0,F
1876,2017,293,2200,295.28,60.0,1014.0,5.0,F
1877,2016,217,500,294.78,76.0,1012.0,0.0,F
1878,2017,261,1500,289.74,88.0,1014.0,0.0,F
1879,2016,20,1400,284.44,93.0,1029.0,1.0,F
1880,2016,38,400,290.62,25.0,1021.0,1.0,F
1881,2014,27,1600,284.8,76.0,1019.0,0.0,F
1882,2016,58,1300,285.02,93.0,1022.0,9.0,F
1883,2014,137,400,296.78,34.0,1011.0,0.0,F
1884,2017,323,1900,293.58,18.0,1018.0,1.0,F
1885,2016,356,1200,287.06,29.0,1018.0,2.0,F
1886,2016,226,900,292.87,82.0,1012.0,0.0,F
1887,2015,307,100,292.59,68.0,1008.0,2.0,F
1888,2015,3,1000,268.51,75.0,1035.0,1.0,F
1889,2016,151,1900,294.35,68.0,1016.0,2.0,F
1890,2012,356,1900,288.5,13.0,1023.0,2.0,F
1891,2017,241,600,298.75,69.0,1008.0,0.0,F
1892,2014,71,1300,285.45,87.0,1015.0,0.0,T
1893,2015,84,700,283.68,61.0,1029.0,1.0,F
1894,2016,9,500,281.8,58.0,1020.0,0.0,F
1895,2014,117,1100,284.24,71.0,1015.0,2.0,T
1896,2012,357,100,287.47,17.0,1019.0,1.0,F
1897,2012,357,200,285.45,22.0,1019.0,0.0,F
1898,2015,42,1000,279.31,49.0,1029.0,1.0,F
1899,2013,229,1100,290.68,93.0,1014.0,0.0,F
1900,2015,281,900,291.86,83.0,1016.0,0.0,F
1901,2017,176,2200,306.43,50.0,1012.0,5.0,F
1902,2017,284,1400,287.35,88.0,1011.0,0.0,F
1903,2015,101,1100,277.5,86.0,1027.0,0.0,F
1904,2016,162,2100,300.7,55.0,1013.0,2.0,F
1905,2014,327,1400,275.32,82.0,1032.0,1.0,F
1906,2016,258,2300,297.78,56.0,1016.0,5.0,F
1907,2014,285,700,286.08,86.0,1026.0,0.0,F
1908,2013,334,1200,283.75,88.0,1020.0,1.0,F
1909,2015,198,800,291.86,82.0,1013.0,2.0,F
1910,2014,350,1800,281.89,96.0,1030.0,1.0,F
1911,2014,231,100,300.52,45.0,1022.0,1.0,F
1912,2013,248,400,300.12,45.0,1012.0,0.0,F
1913,2015,255,1400,296.94,57.0,1013.0,1.0,F
1914,2014,152,1100,288.47,58.0,1011.0,0.0,F
1915,2017,30,1900,295.07,16.0,1022.0,2.0,F
1916,2017,137,0,291.15,59.0,1017.0,4.0,F
1917,2017,21,1800,285.4,62.0,1013.0,5.0,F
1918,2017,318,2000,295.44,35.0,1018.0,2.0,F
1919,2014,284,900,284.58,83.0,1026.0,0.0,F
1920,2014,242,1200,291.82,67.0,1022.0,0.0,T
1921,2017,58,1900,285.99,66.0,1013.0,1.0,F
1922,2017,155,2100,297.89,77.0,1013.0,4.0,F
1923,2017,139,700,290.06,77.0,1013.0,0.0,F
1924,2015,110,2000,295.35,41.0,1022.0,1.0,F
1925,2014,22,1700,288.16,65.0,1005.0,0.0,F
1926,2013,333,900,284.95,79.0,1017.0,1.0,F
1927,2013,212,0,297.5,46.0,1013.0,1.0,F
1928,2016,68,1500,280.89,86.0,1013.0,1.0,F
1929,2016,43,900,288.03,51.0,1020.0,0.0,F
1930,2016,117,1800,288.66,48.0,1021.0,2.0,F
1931,2017,98,300,289.96,77.0,1016.0,2.0,F
1932,2014,122,600,291.12,26.0,1028.0,1.0,F
1933,2014,325,300,285.72,73.0,1028.0,1.0,F
1934,2016,25,0,290.46,44.0,1018.0,3.0,F
1935,2012,358,1600,279.52,70.0,1020.0,0.0,F
1936,2015,146,1700,290.67,69.0,1028.0,1.0,F
1937,2015,184,800,292.97,82.0,1014.0,3.0,T
1938,2013,261,1000,289.44,83.0,1006.0,0.0,F
1939,2014,144,1800,290.82,62.0,1015.0,2.0,F
1940,2016,152,100,295.57,68.0,1013.0,4.0,F
1941,2017,237,1800,294.35,83.0,1011.0,2.0,F
1942,2015,278,1000,288.05,77.0,1008.0,1.0,F
1943,2015,137,300,286.6,78.0,1028.0,1.0,F
1944,2017,88,2300,299.16,27.0,1016.0,6.0,F
1945,2013,359,1700,291.35,27.0,1007.0,1.0,F
1946,2014,65,1700,288.74,77.0,1019.0,1.0,F
1947,2015,144,300,287.74,75.0,1029.0,1.0,F
1948,2015,26,500,284.19,37.0,1031.0,1.0,F
1949,2015,268,0,305.2,57.0,1009.0,5.0,F
1950,2015,163,1500,292.7,79.0,1022.0,0.0,F
1951,2015,362,700,277.8,52.0,1019.0,0.0,F
1952,2014,364,1300,270.24,86.0,1028.0,0.0,F
1953,2017,113,1300,288.22,77.0,1010.0,0.0,F
1954,2014,332,600,283.76,38.0,1030.0,1.0,F
1955,2014,186,1200,293.3,73.0,1017.0,0.0,F
1956,2016,112,600,291.76,45.0,1013.0,0.0,F
1957,2013,269,800,289.4,81.0,1007.0,1.0,F
1958,2015,303,1900,299.51,8.0,1014.0,4.0,F
1959,2017,81,1800,289.26,72.0,1017.0,1.0,F
1960,2017,279,900,290.24,82.0,1012.0,1.0,F
1961,2012,359,1800,286.93,71.0,1024.0,0.0,F
1962,2017,100,700,286.64,82.0,1018.0,0.0,F
1963,2016,129,0,291.82,52.0,1014.0,5.0,F
1964,2013,234,200,297.82,42.0,1011.0,1.0,F
1965,2014,84,800,287.4,82.0,1017.0,0.0,F
1966,2015,15,500,277.01,70.0,1036.0,0.0,F
1967,2015,201,200,295.62,83.0,1018.0,2.0,F
