,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
919,2015,342,1000,282.58,93.0,1024.0,1.0,F
2729,2015,205,2300,300.72,49.0,1019.0,9.0,F
453,2015,110,2200,289.18,73.0,1023.0,3.0,T
5829,2013,362,2000,287.37,41.0,1018.0,1.0,F
1354,2016,349,0,294.42,83.0,1008.0,3.0,F
2945,2012,341,1000,287.74,82.0,1021.0,4.0,F
804,2013,88,1200,285.1,100.0,1017.0,3.0,F
181,2013,271,1400,285.22,58.0,1017.0,1.0,T
1501,2015,188,1100,290.01,82.0,1017.0,4.0,F
1193,2013,132,1200,284.06,100.0,1020.0,1.0,F
3372,2016,247,300,291.87,63.0,1011.0,8.0,F
1543,2016,79,2000,290.36,41.0,1016.0,5.0,F
5674,2015,158,1000,286.11,96.0,1026.0,1.0,F
4913,2013,115,2300,289.67,45.0,1012.0,4.0,F
4417,2015,320,1200,280.88,53.0,1025.0,2.0,F
2350,2015,101,400,285.09,79.0,1030.0,2.0,F
3851,2016,244,1100,288.67,82.0,1013.0,7.0,F
5410,2015,157,1500,287.51,88.0,1025.0,2.0,F
3383,2016,207,500,291.57,83.0,1012.0,2.0,F
3024,2014,352,1500,284.09,100.0,1034.0,3.0,F
4910,2015,13,300,285.23,89.0,1036.0,1.0,F
471,2013,40,1700,280.37,81.0,1016.0,5.0,T
4471,2017,291,1200,281.9,100.0,1017.0,2.0,F
4618,2012,355,2300,283.89,40.0,1025.0,1.0,F
650,2014,17,1700,293.5,55.0,1019.0,1.0,T
2582,2013,33,0,288.98,51.0,1023.0,2.0,F
1117,2014,365,500,281.74,94.0,1039.0,9.0,F
1111,2015,169,0,291.87,69.0,1025.0,2.0,F
4867,2017,142,2200,300.0,62.0,1014.0,5.0,F
2357,2015,101,1100,281.0,100.0,1030.0,1.0,F
2569,2015,242,2100,299.88,84.0,1007.0,3.0,F
2228,2017,191,1000,289.04,94.0,1008.0,1.0,F
915,2013,209,2300,296.73,58.0,1011.0,1.0,F
2190,2013,314,2300,290.64,75.0,1020.0,1.0,F
3239,2015,93,2200,290.05,62.0,1034.0,3.0,F
4049,2013,194,100,293.0,92.0,1013.0,2.0,F
5920,2014,122,2300,292.35,58.0,1030.0,3.0,F
1049,2017,131,1800,291.36,59.0,1021.0,3.0,F
1079,2014,185,800,283.9,100.0,1026.0,1.0,F
505,2013,31,1000,280.18,81.0,1026.0,0.0,T
4198,2016,228,1500,285.82,89.0,1012.0,1.0,F
3296,2013,24,2200,284.26,81.0,1017.0,1.0,F
93,2014,190,2100,296.02,62.0,1012.0,2.0,T
298,2015,274,1600,290.07,72.0,1015.0,1.0,T
3804,2013,131,300,286.62,87.0,1022.0,8.0,F
4461,2016,184,2100,298.81,79.0,1011.0,2.0,F
125,2014,1,1300,278.25,55.0,1019.0,0.0,T
3921,2017,218,1100,289.49,100.0,1013.0,1.0,F
4036,2012,349,600,279.7,71.0,1012.0,2.0,F
1223,2016,194,300,294.51,83.0,1010.0,1.0,F
2925,2015,31,1200,284.79,79.0,1027.0,4.0,F
4225,2016,183,100,300.71,83.0,1008.0,3.0,F
3259,2016,149,1800,297.03,52.0,1011.0,1.0,F
4277,2014,93,700,281.61,76.0,1020.0,3.0,F
736,2013,122,2200,299.6,74.0,1009.0,3.0,T
1091,2017,169,800,295.48,88.0,1011.0,1.0,F
5154,2014,327,200,287.5,94.0,1034.0,5.0,F
5969,2014,117,800,283.78,71.0,1019.0,3.0,F
647,2014,113,200,286.41,62.0,1020.0,12.0,T
4369,2017,72,600,284.78,71.0,1021.0,4.0,F
389,2014,226,300,290.38,86.0,1027.0,2.0,T
4978,2013,226,1300,286.4,90.0,1013.0,1.0,F
1234,2017,144,1100,285.9,88.0,1000.0,4.0,F
737,2013,204,200,295.39,56.0,1007.0,3.0,T
4842,2016,160,2300,296.34,75.0,1011.0,2.0,F
2736,2013,290,200,294.12,33.0,1017.0,3.0,F
5084,2014,260,1500,289.82,88.0,1022.0,1.0,F
1158,2014,149,1100,285.16,71.0,1014.0,1.0,F
939,2015,307,0,289.38,76.0,1014.0,4.0,F
2579,2017,95,900,286.25,82.0,1009.0,1.0,F
2258,2017,118,800,285.05,76.0,1017.0,7.0,F
5239,2012,365,0,281.91,61.0,1019.0,1.0,F
5973,2015,116,2000,289.62,68.0,1033.0,2.0,F
4052,2014,56,400,286.61,67.0,1014.0,7.0,F
4214,2013,22,2200,288.6,66.0,1020.0,1.0,F
4295,2012,359,2000,284.9,93.0,1013.0,12.0,F
