,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
2788,2017,162,700,286.64,76.0,1015.0,11.0,F
4767,2017,261,2100,296.91,50.0,1014.0,7.0,F
33,2014,116,1500,281.94,66.0,1014.0,6.0,T
2269,2014,298,2300,289.5,93.0,1030.0,5.0,F
2317,2016,290,1300,288.85,95.0,1014.0,3.0,F
3348,2015,44,1600,284.66,93.0,1033.0,1.0,F
25,2013,364,2100,288.8,38.0,1023.0,1.0,T
4294,2012,316,0,285.6,50.0,1014.0,5.0,F
4754,2016,296,400,285.28,97.0,1018.0,2.0,F
2191,2017,150,1300,285.73,93.0,1020.0,2.0,F
1355,2014,142,2300,295.06,60.0,1012.0,3.0,F
1298,2012,277,1400,290.26,48.0,1011.0,0.0,F
2224,2015,318,2200,289.93,17.0,1029.0,2.0,F
41,2013,168,2000,297.25,82.0,1020.0,1.0,T
3498,2015,324,1100,283.23,95.0,1025.0,1.0,F
4656,2013,320,1300,281.87,94.0,1009.0,1.0,F
1583,2015,333,1000,278.43,82.0,1021.0,2.0,F
4478,2017,53,1700,282.79,77.0,1013.0,1.0,F
695,2012,299,300,285.29,67.0,1017.0,3.0,F
2400,2013,222,500,288.97,86.0,1014.0,3.0,F
435,2014,362,1300,278.83,100.0,1040.0,2.0,F
1553,2014,286,1500,291.84,62.0,1026.0,1.0,F
5680,2015,125,500,283.83,97.0,1027.0,3.0,F
1107,2017,196,1400,287.31,83.0,1021.0,1.0,F
4816,2015,358,100,284.57,82.0,1005.0,5.0,F
3160,2014,194,200,291.35,73.0,1015.0,3.0,F
1081,2013,54,1000,277.98,75.0,1022.0,0.0,F
5345,2012,355,400,280.11,52.0,1021.0,5.0,F
4181,2017,168,700,294.66,88.0,1010.0,1.0,F
4604,2015,357,0,287.3,88.0,1012.0,1.0,F
394,2017,245,0,313.25,12.0,1007.0,3.0,F
4666,2015,158,2100,291.17,72.0,1025.0,1.0,F
4087,2016,335,0,287.84,44.0,1020.0,3.0,F
1967,2016,38,2000,292.32,40.0,1023.0,4.0,F
1173,2014,146,2000,298.41,70.0,1008.0,4.0,F
480,2013,126,0,300.25,74.0,1008.0,5.0,F
4319,2016,258,1900,293.81,77.0,1020.0,3.0,F
4962,2014,262,700,288.85,94.0,1025.0,0.0,F
5928,2014,140,1600,287.76,85.0,1015.0,1.0,F
337,2016,166,100,293.02,79.0,1015.0,1.0,F
307,2014,252,1700,289.62,89.0,1028.0,1.0,F
14,2014,204,500,291.2,72.0,1019.0,4.0,T
1451,2014,45,700,285.91,93.0,1020.0,3.0,F
4597,2015,248,2300,300.57,33.0,1015.0,9.0,F
5831,2014,303,500,289.38,80.0,1028.0,1.0,F
1946,2013,44,1000,279.92,75.0,1025.0,0.0,F
3228,2017,78,1000,286.76,93.0,1018.0,4.0,F
2268,2013,159,2100,298.73,70.0,1011.0,1.0,F
3858,2015,323,1200,281.14,86.0,1019.0,1.0,F
5881,2016,136,0,293.48,73.0,1017.0,9.0,F
286,2015,359,200,281.72,86.0,1023.0,6.0,F
3626,2013,270,200,290.87,66.0,1011.0,4.0,F
1796,2013,308,1500,285.21,77.0,1028.0,6.0,F
3894,2016,349,1600,284.32,75.0,1023.0,2.0,F
3768,2016,108,2300,299.56,10.0,1025.0,3.0,F
926,2015,244,2000,298.8,49.0,1012.0,4.0,F
1957,2015,277,800,286.46,76.0,998.0,2.0,F
5933,2017,92,1100,284.44,100.0,1017.0,2.0,F
3394,2014,109,0,291.87,78.0,1007.0,4.0,F
4945,2017,74,600,289.77,94.0,1010.0,6.0,F
3724,2014,90,100,286.98,54.0,1019.0,5.0,F
5499,2013,19,0,287.8,50.0,1021.0,0.0,F
2139,2014,355,500,286.47,100.0,1037.0,4.0,F
1446,2014,56,1000,282.57,87.0,1015.0,0.0,F
3839,2016,1,800,275.92,75.0,1026.0,3.0,F
1033,2013,315,400,284.4,95.0,1020.0,1.0,F
1613,2013,178,100,294.46,91.0,1013.0,4.0,F
1867,2013,294,400,283.72,90.0,1018.0,5.0,F
184,2014,19,1200,279.64,49.0,1017.0,1.0,T
2594,2016,252,1800,293.63,66.0,1014.0,2.0,F
4538,2017,287,1600,285.94,61.0,1018.0,3.0,F
3244,2015,201,0,303.51,88.0,1010.0,2.0,F
5634,2014,261,2300,293.35,80.0,1023.0,3.0,F
5410,2014,110,1000,283.62,81.0,1020.0,2.0,F
1918,2016,73,300,286.21,90.0,1017.0,3.0,F
3730,2016,35,1700,281.0,52.0,1025.0,4.0,F
5716,2013,20,800,279.2,65.0,1022.0,0.0,F
3369,2013,180,800,291.36,96.0,1017.0,1.0,F
2681,2017,283,1700,287.91,54.0,1015.0,1.0,F
5530,2013,288,0,296.64,53.0,1015.0,1.0,F
5810,2016,236,1900,295.8,64.0,1019.0,5.0,F
4360,2012,321,2100,292.53,30.0,1013.0,2.0,F
2926,2016,2,1000,277.93,86.0,1027.0,3.0,F
3157,2016,109,2300,301.63,79.0,1009.0,4.0,F
1215,2014,318,500,286.43,99.0,1031.0,2.0,F
4850,2013,177,1000,289.68,99.0,1013.0,3.0,F
4523,2017,178,1400,288.14,68.0,1021.0,1.0,F
5281,2017,159,500,288.78,77.0,1014.0,1.0,F
1457,2016,131,400,286.91,100.0,1014.0,5.0,F
1106,2015,251,600,294.08,28.0,1012.0,1.0,F
1992,2014,218,200,294.19,77.0,1018.0,2.0,F
2573,2017,147,2000,292.22,61.0,1015.0,6.0,F
110,2015,45,1400,283.45,93.0,1032.0,1.0,T
2487,2017,135,500,285.78,82.0,1016.0,3.0,F
5124,2016,168,1300,284.12,81.0,1016.0,1.0,F
3084,2014,48,1500,280.54,87.0,1021.0,3.0,F
4938,2017,28,1900,283.8,71.0,1035.0,4.0,F
2500,2016,157,100,299.15,83.0,1008.0,2.0,F
1347,2015,322,1700,283.66,88.0,1023.0,3.0,F
4699,2013,98,2100,288.93,63.0,1019.0,4.0,F
593,2014,89,1900,287.86,62.0,1021.0,6.0,F
4547,2014,110,300,286.65,87.0,1020.0,5.0,F
5941,2013,176,1900,289.81,98.0,1013.0,1.0,F
5246,2016,85,2300,291.55,60.0,1021.0,3.0,F
1576,2016,267,100,293.22,56.0,1015.0,0.0,F
5315,2016,272,1300,286.62,88.0,1009.0,1.0,F
5149,2015,352,1700,282.04,84.0,1027.0,3.0,F
539,2013,197,1000,286.1,98.0,1014.0,0.0,F
5815,2016,309,1600,287.32,72.0,1021.0,2.0,F
1657,2016,90,2300,289.62,46.0,1021.0,5.0,F
3016,2012,343,100,286.69,67.0,1019.0,4.0,F
3452,2012,356,1500,277.33,80.0,1022.0,0.0,F
2006,2015,48,0,288.61,86.0,1029.0,1.0,F
3652,2017,5,800,280.33,68.0,1016.0,1.0,F
1986,2014,220,1400,287.89,98.0,1025.0,1.0,F
2013,2017,209,500,291.93,93.0,1013.0,1.0,F
489,2017,211,800,287.52,100.0,1017.0,2.0,F
4504,2014,251,2300,292.14,78.0,1025.0,3.0,F
4620,2013,11,1500,281.15,65.0,1020.0,3.0,F
1233,2016,334,2100,288.38,44.0,1021.0,2.0,F
3820,2017,176,1800,292.37,66.0,1018.0,6.0,F
3141,2016,132,2100,296.52,74.0,1009.0,5.0,F
2999,2014,28,2200,290.95,82.0,1023.0,0.0,F
5974,2015,133,1300,283.73,96.0,1026.0,4.0,F
1651,2013,363,1400,282.35,81.0,1019.0,0.0,F
5673,2014,5,400,284.33,78.0,1016.0,1.0,F
2686,2017,198,2000,297.69,82.0,1014.0,5.0,F
5498,2014,365,400,282.02,93.0,1038.0,10.0,F
906,2014,347,1400,281.4,100.0,1034.0,2.0,F
2036,2014,338,700,287.3,98.0,1025.0,3.0,F
31,2015,155,200,288.49,79.0,1025.0,5.0,T
2530,2014,122,2300,292.35,58.0,1030.0,3.0,F
2356,2015,306,800,289.15,88.0,1014.0,5.0,F
3727,2017,212,2200,297.86,87.0,1017.0,3.0,F
2178,2014,5,1200,283.42,57.0,1019.0,1.0,F
2972,2012,333,1100,283.2,87.0,1019.0,0.0,F
2150,2013,261,2300,295.47,39.0,1008.0,3.0,F
4444,2013,34,1500,281.14,87.0,1025.0,4.0,F
3361,2015,204,800,288.42,77.0,1014.0,3.0,F
5844,2013,339,1900,280.5,29.0,1022.0,1.0,F
3528,2017,103,1000,283.69,99.0,1026.0,3.0,F
412,2017,234,600,290.74,93.0,1016.0,1.0,F
4600,2014,302,800,285.43,98.0,1032.0,1.0,F
352,2013,360,1500,279.81,89.0,1023.0,1.0,F
5089,2016,312,1900,292.79,94.0,1009.0,4.0,F
2952,2017,115,1100,283.9,76.0,1018.0,8.0,F
1444,2017,74,2200,290.16,67.0,1019.0,5.0,F
2879,2016,99,1200,287.01,79.0,1012.0,1.0,F
3294,2015,183,200,300.41,83.0,1007.0,2.0,F
28,2015,335,1700,279.7,86.0,1026.0,2.0,T
885,2015,31,2100,289.99,72.0,1029.0,2.0,F
1704,2015,17,2200,287.4,86.0,1036.0,1.0,F
5701,2016,248,300,289.48,72.0,1009.0,5.0,F
1119,2014,216,500,289.06,88.0,1019.0,2.0,F
342,2017,294,800,284.98,81.0,1021.0,4.0,F
3297,2014,272,2000,293.58,75.0,1029.0,2.0,F
2277,2017,258,1600,288.15,98.0,1014.0,3.0,F
5954,2017,17,1200,277.2,77.0,1019.0,6.0,F
5749,2015,323,1400,279.89,93.0,1020.0,2.0,F
2938,2015,250,1100,286.77,47.0,1013.0,1.0,F
4561,2014,97,1500,286.08,82.0,1020.0,0.0,F
4879,2017,60,400,283.44,88.0,1016.0,3.0,F
2085,2013,280,300,289.59,27.0,1015.0,2.0,F
3683,2014,176,1100,286.06,96.0,1027.0,2.0,F
4838,2014,7,2000,286.3,54.0,1018.0,0.0,F
5903,2017,96,1500,287.26,75.0,1014.0,5.0,F
2529,2015,205,300,291.37,72.0,1017.0,6.0,F
4108,2014,131,1300,285.44,66.0,1016.0,0.0,F
4400,2017,257,700,291.15,96.0,1011.0,1.0,F
5408,2016,65,300,289.64,87.0,1013.0,7.0,F
5611,2015,249,2100,303.07,84.0,1007.0,6.0,F
5689,2014,279,2300,295.65,63.0,1025.0,1.0,F
5543,2014,79,700,284.8,67.0,1018.0,2.0,F
2710,2014,165,1400,285.93,91.0,1026.0,1.0,F
958,2015,237,400,291.81,77.0,1016.0,7.0,F
5197,2016,286,700,282.6,100.0,1022.0,1.0,F
1706,2013,260,2100,297.58,61.0,1007.0,4.0,F
4228,2015,142,0,286.59,90.0,1026.0,4.0,F
2401,2016,233,1400,286.98,87.0,1012.0,0.0,F
732,2016,224,2300,301.58,29.0,1013.0,1.0,F
2818,2015,258,800,288.7,82.0,1010.0,4.0,F
4593,2013,32,600,281.89,66.0,1025.0,0.0,F
5867,2012,328,700,282.39,76.0,1023.0,2.0,F
5779,2013,253,1500,288.7,92.0,1009.0,1.0,F
736,2017,138,300,291.74,61.0,1016.0,2.0,F
3548,2015,356,1500,287.51,87.0,1011.0,6.0,F
5639,2014,232,800,289.35,97.0,1024.0,2.0,F
2023,2014,104,1100,283.61,87.0,1017.0,3.0,F
796,2016,104,1100,283.36,81.0,1023.0,4.0,F
5666,2017,296,1500,285.16,82.0,1022.0,1.0,F
157,2013,140,1400,284.5,87.0,1021.0,0.0,T
782,2012,353,600,285.72,76.0,1018.0,4.0,F
5106,2013,364,1000,280.03,55.0,1019.0,1.0,F
3786,2014,1,400,282.01,55.0,1020.0,1.0,F
2694,2016,124,800,285.28,93.0,1017.0,5.0,F
5842,2016,8,600,278.96,66.0,1014.0,4.0,F
1745,2013,73,500,285.67,100.0,1021.0,2.0,F
527,2014,47,300,286.57,82.0,1016.0,7.0,F
3415,2016,227,2000,301.08,77.0,1011.0,1.0,F
85,2015,99,1300,280.3,100.0,1031.0,1.0,T
135,2014,179,2300,296.06,51.0,1016.0,3.0,T
3726,2016,291,1000,288.26,97.0,1019.0,3.0,F
3934,2014,333,1100,285.95,100.0,1023.0,3.0,F
5714,2014,159,1600,293.13,66.0,1011.0,0.0,F
4544,2017,159,900,288.58,87.0,1013.0,1.0,F
4828,2016,176,500,290.68,77.0,1016.0,4.0,F
3446,2013,193,1900,293.37,79.0,1011.0,2.0,F
2721,2014,364,400,282.47,100.0,1033.0,6.0,F
4745,2016,319,1100,283.57,93.0,1022.0,1.0,F
5240,2014,309,1600,286.46,89.0,1035.0,2.0,F
4796,2015,111,500,284.52,95.0,1024.0,3.0,F
2682,2017,259,1700,289.66,78.0,1014.0,3.0,F
13,2014,175,2200,293.82,61.0,1028.0,5.0,T
998,2013,225,0,296.95,60.0,1012.0,2.0,F
4694,2013,151,400,289.05,81.0,1016.0,5.0,F
4960,2013,231,1100,288.48,98.0,1012.0,1.0,F
409,2016,120,200,290.67,62.0,1013.0,10.0,F
2570,2016,328,800,285.86,82.0,1021.0,8.0,F
3745,2015,119,1800,287.59,80.0,1029.0,2.0,F
1179,2012,290,1900,293.19,82.0,1019.0,2.0,F
586,2015,358,1600,281.79,68.0,1016.0,7.0,F
1493,2015,104,2000,287.74,64.0,1040.0,4.0,F
4118,2017,221,300,291.59,93.0,1014.0,3.0,F
4071,2014,180,1200,288.18,86.0,1018.0,1.0,F
3963,2014,261,1400,291.4,95.0,1022.0,2.0,F
3800,2017,290,2100,296.96,23.0,1018.0,2.0,F
2310,2013,251,1900,294.47,68.0,1016.0,1.0,F
1138,2015,72,1300,284.77,97.0,1034.0,1.0,F
5870,2017,8,500,288.74,100.0,1011.0,1.0,F
2034,2017,57,1200,276.48,75.0,1016.0,2.0,F
807,2017,88,1600,286.44,49.0,1018.0,4.0,F
5533,2017,172,0,302.09,84.0,1007.0,3.0,F
2404,2015,281,2200,302.97,79.0,1006.0,3.0,F
5455,2017,181,1500,286.89,88.0,1018.0,2.0,F
511,2013,211,900,286.65,89.0,1009.0,1.0,F
4171,2016,161,900,287.18,84.0,1011.0,0.0,F
4066,2015,80,400,285.96,87.0,1034.0,2.0,F
3557,2013,238,2000,297.9,87.0,1014.0,1.0,F
3303,2014,221,2100,291.74,80.0,1026.0,3.0,F
1450,2016,285,500,283.46,100.0,1020.0,2.0,F
5409,2014,303,1100,287.95,86.0,1026.0,1.0,F
3106,2016,50,1500,283.1,37.0,1027.0,5.0,F
4866,2015,114,1600,285.09,89.0,1028.0,6.0,F
5265,2015,266,1000,285.28,82.0,1015.0,2.0,F
5775,2017,28,1600,276.9,48.0,1019.0,4.0,F
3793,2015,100,900,281.5,99.0,1029.0,2.0,F
3443,2017,109,700,285.56,82.0,1022.0,2.0,F
1139,2016,30,200,287.46,100.0,1025.0,4.0,F
3737,2015,249,600,289.6,36.0,1015.0,2.0,F
3096,2017,55,100,285.14,68.0,1009.0,1.0,F
1160,2015,123,700,282.38,100.0,1024.0,1.0,F
128,2015,176,1100,284.36,99.0,1025.0,1.0,T
535,2013,36,2300,285.72,76.0,1019.0,4.0,F
5813,2014,337,100,287.79,98.0,1019.0,4.0,F
1860,2014,205,0,295.34,64.0,1019.0,9.0,F
1168,2013,309,600,286.12,69.0,1031.0,4.0,F
3871,2013,363,1100,282.77,55.0,1017.0,0.0,F
1888,2017,291,200,292.38,100.0,1018.0,4.0,F
2947,2016,183,1800,295.4,75.0,1009.0,2.0,F
742,2016,247,2100,295.67,77.0,1012.0,6.0,F
794,2015,114,200,287.87,75.0,1023.0,4.0,F
5579,2013,209,2300,296.73,58.0,1011.0,1.0,F
1628,2016,39,700,285.82,76.0,1023.0,2.0,F
3922,2016,95,1900,291.9,63.0,1024.0,9.0,F
3422,2014,71,1600,286.84,50.0,1018.0,13.0,F
3797,2015,102,300,288.01,77.0,1030.0,4.0,F
432,2016,39,1400,284.3,81.0,1024.0,4.0,F
3953,2016,160,0,295.93,70.0,1010.0,3.0,F
1774,2015,101,1700,286.04,81.0,1031.0,1.0,F
1817,2014,215,300,290.66,87.0,1025.0,2.0,F
5482,2016,134,1100,285.37,93.0,1016.0,3.0,F
1994,2014,263,300,291.42,85.0,1024.0,2.0,F
4787,2016,221,1400,286.2,87.0,1009.0,1.0,F
565,2015,296,1600,289.61,87.0,1017.0,3.0,F
1596,2013,257,2200,293.34,71.0,1007.0,2.0,F
5727,2014,184,600,290.68,82.0,1011.0,1.0,F
4323,2013,213,1600,289.15,87.0,1017.0,1.0,F
1872,2015,172,1000,283.73,100.0,1026.0,2.0,F
3835,2012,358,1600,282.67,87.0,1013.0,3.0,F
1047,2017,199,1900,292.31,49.0,1016.0,5.0,F
5378,2014,9,2200,288.4,68.0,1023.0,1.0,F
1939,2014,124,600,287.08,80.0,1021.0,5.0,F
4275,2013,227,700,289.46,71.0,1014.0,1.0,F
1656,2017,160,2300,294.54,39.0,1014.0,1.0,F
3853,2016,260,1000,285.9,87.0,1016.0,4.0,F
436,2013,289,900,286.45,59.0,1021.0,1.0,F
2905,2013,345,0,282.23,48.0,1024.0,1.0,F
1784,2013,324,700,286.74,96.0,1013.0,1.0,F
4550,2015,11,1300,282.57,99.0,1031.0,0.0,F
1827,2013,263,2000,295.16,67.0,1009.0,3.0,F
5554,2013,76,2000,286.67,82.0,1033.0,1.0,F
5687,2016,119,700,284.12,93.0,1013.0,8.0,F
4885,2015,322,1000,282.34,68.0,1011.0,7.0,F
4007,2016,302,800,287.94,98.0,1018.0,1.0,F
3358,2016,264,1500,287.82,88.0,1013.0,0.0,F
5997,2014,32,300,283.59,67.0,1018.0,1.0,F
3378,2014,234,2200,293.52,75.0,1027.0,3.0,F
4455,2015,76,2200,290.1,75.0,1032.0,3.0,F
5625,2015,329,1700,279.34,68.0,1029.0,3.0,F
5652,2015,364,2100,281.9,73.0,1023.0,1.0,F
5576,2015,2,2300,282.77,94.0,1033.0,1.0,F
4201,2015,99,1600,282.9,94.0,1031.0,0.0,F
3298,2013,216,1700,290.11,74.0,1013.0,1.0,F
3855,2013,102,1300,283.42,87.0,1018.0,9.0,F
5348,2016,100,2100,288.62,68.0,1016.0,3.0,F
3092,2017,123,2200,304.02,74.0,1007.0,3.0,F
3003,2014,152,0,295.08,79.0,1008.0,2.0,F
4469,2016,307,1600,285.58,87.0,1022.0,2.0,F
2995,2014,167,300,289.15,83.0,1013.0,4.0,F
3552,2015,67,1000,282.3,99.0,1031.0,1.0,F
5078,2012,344,600,284.96,64.0,1013.0,2.0,F
4307,2012,304,1600,286.08,93.0,1020.0,1.0,F
677,2015,91,900,285.41,76.0,1035.0,7.0,F
5419,2017,70,200,292.59,94.0,1009.0,5.0,F
4339,2013,42,2200,286.56,43.0,1018.0,1.0,F
1566,2014,13,600,282.81,80.0,1027.0,1.0,F
1732,2012,352,200,281.22,81.0,1016.0,5.0,F
2632,2013,231,0,296.21,90.0,1013.0,2.0,F
5330,2016,343,1700,281.74,100.0,1019.0,1.0,F
865,2014,328,600,282.9,97.0,1039.0,1.0,F
4672,2013,6,800,277.6,75.0,1024.0,0.0,F
1663,2013,303,2100,286.85,82.0,1033.0,1.0,F
3530,2014,329,0,286.79,85.0,1041.0,1.0,F
1273,2015,53,100,288.48,85.0,1023.0,1.0,F
2000,2013,245,1600,293.87,83.0,1013.0,1.0,F
1288,2014,134,600,293.05,79.0,1019.0,1.0,F
994,2015,150,2100,290.02,76.0,1026.0,1.0,F
1269,2012,312,0,298.21,47.0,1017.0,0.0,F
528,2015,178,1000,288.01,82.0,1014.0,1.0,F
2478,2012,289,0,294.35,59.0,1022.0,8.0,F
4209,2014,200,2200,295.21,60.0,1014.0,9.0,F
326,2014,186,1400,287.22,91.0,1016.0,1.0,F
2739,2017,245,1300,294.6,79.0,1007.0,1.0,F
246,2014,133,1600,295.02,46.0,1019.0,1.0,T
1344,2016,116,2200,291.75,42.0,1017.0,12.0,F
271,2016,155,2300,307.01,74.0,1011.0,2.0,F
1954,2013,4,400,279.1,70.0,1021.0,0.0,F
4635,2014,227,100,293.18,70.0,1026.0,2.0,F
2763,2013,254,2300,293.75,70.0,1013.0,3.0,F
1752,2013,253,900,289.4,96.0,1006.0,1.0,F
188,2015,204,1600,290.38,77.0,1016.0,3.0,T
1510,2015,9,700,283.92,94.0,1030.0,1.0,F
1765,2016,127,300,288.48,82.0,1011.0,5.0,F
260,2015,73,2200,293.31,70.0,1030.0,2.0,T
2719,2017,65,900,280.46,51.0,1026.0,4.0,F
1761,2014,137,900,285.9,96.0,1013.0,6.0,F
5046,2012,330,800,282.89,76.0,1023.0,0.0,F
3545,2016,124,1900,292.23,77.0,1016.0,6.0,F
5895,2017,6,2200,281.02,67.0,1022.0,7.0,F
4934,2015,232,400,290.94,72.0,1013.0,4.0,F
1634,2012,331,900,283.23,82.0,1017.0,6.0,F
4347,2013,268,600,288.36,83.0,1012.0,1.0,F
2587,2013,79,2200,290.2,18.0,1020.0,4.0,F
4856,2013,331,600,282.76,77.0,1017.0,1.0,F
3686,2015,89,0,289.95,73.0,1031.0,1.0,F
3984,2014,24,400,284.88,55.0,1012.0,1.0,F
4095,2014,317,2300,288.8,97.0,1030.0,1.0,F
4915,2016,100,100,291.11,77.0,1012.0,4.0,F
829,2014,64,300,288.32,93.0,1018.0,0.0,F
4107,2017,31,200,286.6,60.0,1018.0,3.0,F
1794,2013,291,700,286.89,82.0,1014.0,1.0,F
3301,2015,25,100,288.11,79.0,1033.0,1.0,F
4730,2017,153,200,294.76,83.0,1011.0,3.0,F
3041,2014,363,2200,284.14,99.0,1034.0,2.0,F
1027,2017,128,1800,292.36,63.0,1015.0,2.0,F
3630,2016,36,1600,276.84,51.0,1032.0,2.0,F
2385,2017,77,1300,285.64,66.0,1016.0,5.0,F
3662,2013,19,1200,277.16,80.0,1022.0,0.0,F
1575,2014,44,900,283.34,100.0,1023.0,2.0,F
5050,2017,63,200,286.76,83.0,1009.0,6.0,F
5577,2017,254,600,297.53,61.0,1012.0,1.0,F
1445,2017,260,1800,290.82,80.0,1015.0,3.0,F
4996,2016,156,0,306.76,83.0,1010.0,2.0,F
2733,2014,40,0,287.34,100.0,1020.0,7.0,F
2916,2016,157,1600,289.21,77.0,1013.0,2.0,F
2611,2013,56,400,282.33,61.0,1023.0,5.0,F
987,2015,44,1300,283.65,96.0,1032.0,1.0,F
3424,2017,70,1000,283.23,81.0,1020.0,2.0,F
3881,2013,233,300,293.53,97.0,1011.0,0.0,F
5547,2016,293,1000,282.7,99.0,1026.0,1.0,F
3091,2015,99,1100,280.17,100.0,1031.0,1.0,F
1984,2015,88,1600,284.32,93.0,1033.0,1.0,F
880,2013,246,900,289.04,93.0,1019.0,1.0,F
2399,2013,33,100,288.08,62.0,1022.0,2.0,F
1046,2016,147,100,291.25,100.0,1013.0,5.0,F
2475,2016,208,0,302.06,83.0,1009.0,3.0,F
1675,2015,323,1600,280.57,87.0,1022.0,1.0,F
4793,2013,289,400,290.36,64.0,1014.0,0.0,F
5335,2014,133,2300,304.67,43.0,1017.0,2.0,F
100,2013,171,1700,290.08,77.0,1018.0,1.0,T
2934,2013,23,1400,277.21,75.0,1019.0,0.0,F
139,2014,221,800,287.97,96.0,1025.0,2.0,T
384,2016,242,1800,291.92,68.0,1020.0,5.0,F
5793,2016,2,2300,283.23,36.0,1023.0,2.0,F
4979,2014,198,1700,291.96,64.0,1016.0,1.0,F
3026,2013,151,300,290.57,76.0,1015.0,5.0,F
3011,2014,233,100,292.01,82.0,1025.0,3.0,F
3192,2014,224,2000,291.93,84.0,1027.0,2.0,F
1672,2014,217,1500,290.26,42.0,1020.0,1.0,F
2839,2015,150,1700,287.14,89.0,1027.0,1.0,F
4376,2016,202,200,294.34,60.0,1020.0,2.0,F
4356,2014,325,700,284.57,100.0,1030.0,1.0,F
499,2015,86,800,286.1,91.0,1032.0,1.0,F
5262,2014,285,600,288.16,90.0,1028.0,1.0,F
1570,2016,111,700,287.8,76.0,1020.0,1.0,F
858,2016,74,2100,288.4,43.0,1008.0,7.0,F
422,2017,296,600,288.0,87.0,1024.0,3.0,F
5843,2017,240,1100,290.19,100.0,1012.0,3.0,F
5466,2013,143,1200,281.87,70.0,1017.0,8.0,F
5307,2016,7,500,281.56,41.0,1024.0,2.0,F
1378,2016,117,1600,285.88,80.0,1031.0,2.0,F
477,2014,318,300,287.45,98.0,1030.0,1.0,F
3668,2017,41,2000,287.68,21.0,1023.0,6.0,F
2100,2015,176,2200,305.3,70.0,1005.0,4.0,F
4629,2014,76,2000,290.72,59.0,1019.0,1.0,F
3000,2015,235,300,291.16,77.0,1014.0,6.0,F
617,2017,152,2200,297.88,79.0,1009.0,4.0,F
3351,2017,50,100,284.51,98.0,1009.0,7.0,F
2510,2015,7,1700,283.27,96.0,1035.0,3.0,F
1435,2017,297,500,293.0,56.0,1021.0,1.0,F
4352,2014,85,1200,284.37,76.0,1010.0,3.0,F
875,2016,45,100,293.11,87.0,1024.0,6.0,F
79,2013,299,1500,282.02,83.0,1019.0,1.0,T
1345,2015,110,100,288.24,77.0,1024.0,3.0,F
1543,2015,351,1500,276.9,78.0,1011.0,3.0,F
5753,2013,129,1900,288.25,71.0,1021.0,4.0,F
2454,2015,94,1300,282.1,97.0,1032.0,3.0,F
4359,2013,47,700,283.51,66.0,1023.0,0.0,F
2211,2013,254,1600,290.23,81.0,1015.0,1.0,F
2476,2017,271,1600,288.63,87.0,1015.0,4.0,F
5396,2015,318,1500,278.42,57.0,1030.0,1.0,F
1473,2013,277,1700,293.9,29.0,1018.0,2.0,F
5032,2012,286,1600,286.6,71.0,1014.0,5.0,F
2474,2015,184,1100,289.79,93.0,1013.0,4.0,F
4880,2017,6,0,282.87,69.0,1015.0,2.0,F
2837,2013,264,2100,289.29,88.0,1023.0,4.0,F
1014,2017,120,1800,293.8,59.0,1021.0,2.0,F
2793,2014,169,2000,294.38,56.0,1026.0,2.0,F
127,2013,285,1100,282.24,100.0,1013.0,1.0,T
973,2015,165,1900,291.07,76.0,1022.0,3.0,F
1694,2015,334,1700,278.64,92.0,1027.0,2.0,F
3468,2012,308,1000,282.98,81.0,1018.0,2.0,F
2429,2017,63,1600,283.61,87.0,1016.0,1.0,F
4407,2017,54,700,280.64,61.0,1024.0,6.0,F
5012,2017,28,1800,282.21,66.0,1036.0,3.0,F
4766,2015,217,0,296.69,89.0,1006.0,3.0,F
2707,2014,363,700,280.98,100.0,1037.0,2.0,F
2786,2015,302,300,290.45,82.0,1009.0,2.0,F
1070,2014,306,700,285.14,98.0,1030.0,4.0,F
4678,2015,20,1200,281.36,100.0,1034.0,1.0,F
5366,2013,67,200,283.78,57.0,1017.0,3.0,F
5172,2014,89,200,284.83,87.0,1017.0,3.0,F
144,2015,281,1900,299.16,66.0,1007.0,4.0,T
887,2013,116,2300,289.86,55.0,1019.0,7.0,F
4691,2015,261,700,287.71,82.0,1016.0,1.0,F
1303,2014,254,900,287.52,96.0,1024.0,1.0,F
3691,2015,6,1000,280.72,100.0,1036.0,3.0,F
5951,2013,250,1900,297.6,54.0,1024.0,1.0,F
3680,2017,169,1200,294.36,94.0,1011.0,1.0,F
3512,2014,231,1400,288.27,98.0,1023.0,3.0,F
4997,2016,206,500,293.26,78.0,1011.0,3.0,F
588,2015,10,900,282.49,97.0,1029.0,1.0,F
1408,2013,300,400,286.16,76.0,1021.0,1.0,F
1763,2016,209,400,297.93,83.0,1008.0,4.0,F
338,2013,290,2100,298.57,62.0,1015.0,1.0,F
1002,2014,70,200,289.88,63.0,1022.0,8.0,F
4445,2015,42,1500,284.05,93.0,1034.0,1.0,F
4619,2014,102,2000,290.07,63.0,1013.0,7.0,F
2037,2015,250,1000,287.34,48.0,1013.0,1.0,F
5338,2016,88,2300,287.8,69.0,1022.0,3.0,F
218,2014,252,2000,292.91,79.0,1028.0,1.0,T
3914,2016,184,400,291.27,83.0,1012.0,2.0,F
904,2017,189,1000,292.58,94.0,1016.0,2.0,F
2541,2017,80,500,288.52,93.0,1013.0,2.0,F
457,2014,300,500,287.51,90.0,1030.0,4.0,F
